trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,pullback_stoch_min,pullback_stoch_max,volatility_regime,trend_regime,split,month,spec_hash,pb_depth_bucket
75,2025-08-10 12:34:00,2025-08-10 12:53:00,LONG,118623.18,118534.212615,SL,19,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999687,-0.0015999999999999686,0.0008532059248453114,0.0009617007401083141,118143.79782650761,117722.12573923296,74.21201486603915,60.85692143025697,16.787969531950797,74.21201486603915,High,Trending,train,2025-08,65d674ca66c2,15-20
76,2025-08-10 13:02:00,2025-08-10 13:18:00,LONG,118498.88,118410.00584,SL,16,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000563,-0.0016000000000000562,0.0009426249429531456,0.0015611118012253844,118449.96966848579,118102.64436191574,56.34564889517791,36.57958266840168,20.183535740398156,56.34564889517791,Medium,Trending,train,2025-08,65d674ca66c2,
77,2025-08-11 12:16:00,2025-08-11 12:31:00,LONG,120137.98,120047.876515,SL,15,5e-05,0.0008,0.0008500000000000001,-0.000749999999999997,-0.001599999999999997,0.002883184817990032,0.0013512795870216153,119525.63048806995,119178.24176543308,35.935539485003424,23.381931818056312,7.3593008933147255,35.935539485003424,High,Trending,train,2025-08,65d674ca66c2,5-10
78,2025-08-11 12:33:00,2025-08-11 12:34:00,LONG,120273.04,120182.83522,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000002,-0.0016000000000000003,0.0010882738143144915,0.0,119839.65626803586,119462.3774739101,58.775559366977184,34.42180611778057,12.38864772498011,58.775559366977184,High,Trending,train,2025-08,65d674ca66c2,10-15
79,2025-08-13 12:16:00,2025-08-13 12:33:00,LONG,120577.97,120487.5365225,SL,17,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000206,-0.0016000000000000207,0.0009730633216001376,0.00018179108505474303,120111.92989145766,119833.83548162758,66.49145463245377,52.97998036261105,22.500353527908516,66.49145463245377,Medium,Trending,train,2025-08,65d674ca66c2,
80,2025-08-13 14:20:00,2025-08-13 14:23:00,LONG,121925.19,121833.7461075,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999958,-0.001599999999999996,0.0020581472950749746,0.0018438355519478596,121513.84781826219,121101.37585058186,58.78280885659262,31.04206170791346,6.174442935894053,58.78280885659262,High,Trending,train,2025-08,65d674ca66c2,5-10
81,2025-08-14 12:47:00,2025-08-14 12:48:00,SHORT,119634.88,119395.61024000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999963,0.0011499999999999631,0.0,0.004064199337183279,120208.22728708948,120542.35651551386,71.82737098239261,77.2845675406489,71.82737098239261,92.55736047633498,High,Trending,train,2025-08,65d674ca66c2,
82,2025-08-14 12:49:00,2025-08-14 12:50:00,SHORT,119202.99,119292.3922425,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000024,-0.0016000000000000025,0.0014364572566509944,0.0,120135.01067908568,120491.89748735922,31.060355641902145,50.27134852411328,31.060355641902145,82.11702937211015,High,Trending,train,2025-08,65d674ca66c2,
83,2025-08-14 13:17:00,2025-08-14 13:18:00,SHORT,118899.0,118661.202,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999597,0.0011499999999999596,0.0,0.002514739400667794,119279.08249422346,119796.10389461997,24.437485437260317,55.57243823079714,24.437485437260317,96.9654151009873,High,Trending,train,2025-08,65d674ca66c2,
84,2025-08-14 13:19:00,2025-08-14 13:21:00,SHORT,118625.24,118714.20893000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.000750000000000023,-0.001600000000000023,0.0010504509832814717,0.0013570467802637152,119224.86586260307,119748.2024616381,1.7672500144264207,11.122064302378577,1.7672500144264207,84.9803444923253,Medium,Trending,train,2025-08,65d674ca66c2,0-5
85,2025-08-17 12:33:00,2025-08-17 12:55:00,LONG,118280.0,118191.29,SL,22,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000541,-0.001600000000000054,0.0007591308758876699,0.0,118134.07200290044,117991.27306743467,47.69087813772569,27.042357577458784,0.008159934716135556,47.69087813772569,High,Trending,train,2025-08,65d674ca66c2,0-5
86,2025-08-18 12:17:00,2025-08-18 12:33:00,SHORT,115121.89,115208.2314175,SL,16,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000615,-0.0016000000000000614,0.0008186106048120408,0.0012095875076408144,116614.23242788967,117272.11812319857,54.644549053461674,71.25588508705714,54.644549053461674,93.775338936852,High,Trending,train,2025-08,65d674ca66c2,
87,2025-08-18 12:37:00,2025-08-18 12:38:00,SHORT,115145.45,115231.8090875,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000071,-0.001600000000000071,0.0009154508493388449,0.0,115793.53485520897,116562.0661552454,56.255621881829654,65.97117562758055,56.255621881829654,99.0274037673879,High,Trending,train,2025-08,65d674ca66c2,
88,2025-08-18 12:39:00,2025-08-18 12:40:00,SHORT,115164.46,115250.833345,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999997,-0.0015999999999999999,0.000771852705252987,5.8524999813355944e-05,115744.89916468925,116507.13017621411,52.74510327033709,54.60158706376223,52.74510327033709,80.73533706703401,High,Trending,train,2025-08,65d674ca66c2,
89,2025-08-18 12:47:00,2025-08-18 12:56:00,SHORT,115247.99,115334.42599250001,SL,9,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000227,-0.0016000000000000228,0.0013015411375070403,0.00033250037592852584,115612.12272437765,116322.69308341325,48.97470320935574,66.46510310838711,48.97470320935574,84.22213354041676,High,Trending,train,2025-08,65d674ca66c2,
90,2025-08-20 15:40:00,2025-08-20 15:44:00,LONG,114025.68,113940.16073999999,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000083,-0.0016000000000000083,0.0010110003290486743,0.0009727633284012234,113948.06417419379,113729.73860580657,24.945621623257797,27.71465941195508,7.127525263955902,30.526021823268636,Medium,Trending,train,2025-08,65d674ca66c2,5-10
91,2025-08-21 15:28:00,2025-08-21 15:29:00,SHORT,112927.86,113012.555895,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999744,-0.0015999999999999745,0.0010716576051295408,0.0,113121.48720341313,113242.50003440595,26.338422791565375,45.172212069628756,26.338422791565375,89.49786504820162,Medium,Trending,train,2025-08,65d674ca66c2,
92,2025-08-22 14:25:00,2025-08-22 14:26:00,LONG,115036.76,115266.83352,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000047,0.0011500000000000468,0.0,0.002218682097792136,114001.25166492636,113384.09879516155,47.13204929494294,28.31107682903887,17.633798064680345,47.13204929494294,High,Trending,train,2025-08,65d674ca66c2,15-20
93,2025-08-22 14:28:00,2025-08-22 14:30:00,LONG,114995.81,115225.80162,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000006,0.001150000000000006,0.00010835177386021153,0.0035665647296192742,114121.04581953338,113481.81556916518,65.20622623915021,70.29826193317557,20.167383127493196,75.92043553988168,Medium,Trending,train,2025-08,65d674ca66c2,
94,2025-08-22 15:01:00,2025-08-22 15:02:00,LONG,116102.0,116334.204,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999982,0.0011499999999999818,0.0,0.0028994332569637444,115418.97475660189,114629.74817723564,70.63325634966142,43.411048218282026,14.2021851616909,70.63325634966142,High,Trending,train,2025-08,65d674ca66c2,10-15
95,2025-08-25 12:18:00,2025-08-25 12:19:00,SHORT,111223.57,111306.98767750002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000784,-0.0016000000000000784,0.0011473287541479385,0.0,112782.72177420817,113519.45421108653,81.95950294568958,83.11907630190643,57.84512641122717,87.85913494067267,High,Trending,train,2025-08,65d674ca66c2,
96,2025-08-25 12:33:00,2025-08-25 12:44:00,SHORT,111520.01,111603.6500075,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999849,-0.0015999999999999851,0.0007772596146647366,0.0016491210859825869,112211.86258702877,112998.69047232765,33.258884044347354,60.7384529557015,33.258884044347354,98.738466228177,Medium,Trending,train,2025-08,65d674ca66c2,
97,2025-08-25 12:47:00,2025-08-25 12:58:00,SHORT,111513.49,111597.1251175,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000161,-0.0016000000000000161,0.0008706569940551273,0.0009461635538445556,111910.22670088749,112633.8068411481,44.560947348905025,66.60923560152357,44.560947348905025,92.7806390447647,Medium,Trending,train,2025-08,65d674ca66c2,
98,2025-08-26 12:32:00,2025-08-26 12:33:00,SHORT,109806.17,109888.5246275,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999741,-0.0015999999999999743,0.0009364683241388143,0.0,110395.62097810366,110985.92200551422,85.78171907635654,78.04791489592316,71.40079780322951,85.78171907635654,Medium,Trending,train,2025-08,65d674ca66c2,
99,2025-08-28 12:32:00,2025-08-28 12:35:00,LONG,113051.74,112966.951195,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000334,-0.0016000000000000335,0.0011864479042958973,0.0005878724201855881,112625.44600916277,112342.37361785925,61.50832581233186,38.880737955006204,15.881698337272669,61.50832581233186,Medium,Trending,train,2025-08,65d674ca66c2,15-20
100,2025-08-29 12:51:00,2025-08-29 12:52:00,SHORT,110538.0,110620.9035,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000032,-0.0016000000000000033,0.001604606560639738,0.0,110806.4056900154,111297.56201279245,57.29542560666773,66.44287051183859,57.29542560666773,91.85056432608297,High,Trending,train,2025-08,65d674ca66c2,
101,2025-08-29 12:53:00,2025-08-29 12:54:00,SHORT,110655.29,110738.2814675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000329,-0.0016000000000000328,0.0014011982617369936,0.0,110800.14822826874,111275.08506689333,75.06726696317425,61.87576063539444,53.26458933634128,81.79355404167232,High,Trending,train,2025-08,65d674ca66c2,
102,2025-08-29 14:26:00,2025-08-29 14:27:00,SHORT,108635.65,108418.3787,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999363,0.0011499999999999362,0.0,0.0027089634019771005,109130.35096930237,109673.95639304267,22.502414231910393,42.15435483307954,22.502414231910393,85.90837085691562,High,Trending,train,2025-08,65d674ca66c2,
103,2025-08-31 12:32:00,2025-08-31 13:02:00,SHORT,108416.69,108410.66,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,5.561874283377251e-05,-0.0007943812571662276,0.000640491791439144,0.001245472445248041,108487.96980497333,108551.47072434064,71.03437638182173,73.01229464431974,71.03437638182173,92.72935300319226,Low,Trending,train,2025-08,65d674ca66c2,
104,2025-09-01 12:06:00,2025-09-01 12:24:00,LONG,108749.35,108966.8487,TP,18,5e-05,0.0008,0.0008500000000000001,0.0019999999999999675,0.0011499999999999675,0.0,0.002246266299522699,108680.2579515771,108596.66721544621,61.5529010357831,32.87183908255087,5.347838620614521,61.5529010357831,High,Trending,train,2025-09,65d674ca66c2,5-10
105,2025-09-01 13:15:00,2025-09-01 13:17:00,LONG,109188.39,109106.4987075,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000372,-0.0016000000000000372,0.0008620879930549819,0.00040498811274716263,109069.94736708666,108945.91683009111,46.65383793029809,33.09041991023553,18.468279012174705,46.65383793029809,High,Trending,train,2025-09,65d674ca66c2,15-20
106,2025-09-01 13:36:00,2025-09-01 13:43:00,LONG,109260.0,109178.055,SL,7,5e-05,0.0008,0.0008500000000000001,-0.000750000000000064,-0.001600000000000064,0.0011900970162914044,0.0003838550247117182,109235.28080937002,109088.88070290576,20.46396400105458,20.779654667017947,3.142612381081625,23.349780701753975,High,Trending,train,2025-09,65d674ca66c2,0-5
107,2025-09-02 14:09:00,2025-09-02 14:15:00,LONG,110987.86,110904.61910499999,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000894,-0.0016000000000000894,0.0010438979542447308,0.001997065264615375,110496.5814736813,110014.18844990357,44.97798359536628,26.643281465749038,9.53000039458697,44.97798359536628,High,Trending,train,2025-09,65d674ca66c2,5-10
108,2025-09-04 12:21:00,2025-09-04 12:22:00,SHORT,110867.99,110951.1409925,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999992,-0.001599999999999992,0.0008788830752680532,0.0,111452.12044304606,111654.91670706873,12.192714233028843,16.475782676492603,11.6818919564479,68.55761997984735,Medium,Trending,train,2025-09,65d674ca66c2,10-15
109,2025-09-05 12:14:00,2025-09-05 12:20:00,LONG,112372.24,112596.98448,TP,6,5e-05,0.0008,0.0008500000000000001,0.001999999999999946,0.0011499999999999458,8.649823123576751e-05,0.0028028274598779187,110843.88828101354,110430.77595399077,42.178486479449255,25.255481787334332,6.467059322970936,42.178486479449255,Low,Trending,train,2025-09,65d674ca66c2,5-10
110,2025-09-05 12:44:00,2025-09-05 12:50:00,LONG,112592.52,112817.70504,TP,6,5e-05,0.0008,0.0008500000000000001,0.00199999999999997,0.00114999999999997,0.0003787107704845705,0.0021273171610333395,112089.13930450904,111417.92967227842,42.59529721131977,28.023957693897255,17.13462261205027,42.59529721131977,High,Trending,train,2025-09,65d674ca66c2,15-20
111,2025-09-05 13:13:00,2025-09-05 13:16:00,LONG,113106.01,113021.18049249999,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000531,-0.0016000000000000532,0.0011620072178303612,0.0,112735.53950205627,112122.3866327108,63.945269437780325,53.20525413822434,11.454290007785957,63.945269437780325,Low,Trending,train,2025-09,65d674ca66c2,10-15
112,2025-09-08 12:14:00,2025-09-08 12:44:00,LONG,111970.47,112065.99,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.000853082067084331,3.082067084330992e-06,0.0003235674548833806,0.0016381997860685322,111603.12189279223,111437.92859966433,42.46679235585268,29.834778118320177,17.380134525255023,42.46679235585268,High,Trending,train,2025-09,65d674ca66c2,15-20
113,2025-09-08 12:47:00,2025-09-08 13:08:00,LONG,112099.21,112323.40842,TP,21,5e-05,0.0008,0.0008500000000000001,0.0020000000000000052,0.0011500000000000052,0.0007406831859030352,0.002418304285998059,111917.06935584865,111720.14035308838,40.25930565441175,27.87695957958944,11.52820646611202,40.25930565441175,Medium,Trending,train,2025-09,65d674ca66c2,10-15
114,2025-09-08 13:20:00,2025-09-08 13:21:00,LONG,112299.69,112215.4652325,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999664,-0.0015999999999999665,0.0008392721297805898,0.0,112134.70470801929,111950.68040974477,39.665807761380556,29.43789420716045,14.205772884620018,39.665807761380556,High,Trending,train,2025-09,65d674ca66c2,10-15
115,2025-09-09 14:51:00,2025-09-09 14:53:00,SHORT,111655.72,111739.46179,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000003,-0.0016000000000000003,0.0011430672785953523,0.00018458525904450378,112025.22264912918,112251.6632998848,62.380968328923665,74.1925194389181,53.31764838342591,84.26330658188589,Medium,Trending,train,2025-09,65d674ca66c2,
116,2025-09-09 15:01:00,2025-09-09 15:11:00,SHORT,111694.21,111470.82158,TP,10,5e-05,0.0008,0.0008500000000000001,0.0020000000000000265,0.0011500000000000264,2.981354181194526e-05,0.0027011247942038503,111938.3755297314,112163.23528246715,22.82334957295427,36.88500987780245,22.82334957295427,65.18867504232163,High,Trending,train,2025-09,65d674ca66c2,
117,2025-09-10 13:26:00,2025-09-10 13:31:00,LONG,113571.71,113486.5312175,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000572,-0.001600000000000057,0.0010475319954238705,0.0008360356641631713,113356.2610647925,112964.54340521348,42.43375720010863,25.08806410422086,3.683411830801727,42.43375720010863,Low,Trending,train,2025-09,65d674ca66c2,0-5
118,2025-09-15 12:26:00,2025-09-15 12:55:00,SHORT,114904.15,114674.34169999999,TP,29,5e-05,0.0008,0.0008500000000000001,0.002000000000000037,0.0011500000000000368,0.0,0.0020215980014646434,115063.09765845013,115173.11557413742,20.113241423735385,51.16267737311895,20.113241423735385,95.8451715997956,Medium,Trending,train,2025-09,65d674ca66c2,
119,2025-09-15 13:07:00,2025-09-15 13:12:00,SHORT,114677.76,114763.76832,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000706,-0.0016000000000000705,0.0008630269722743204,4.848368157869208e-05,114817.68428583871,114948.29717283085,45.6279030487275,62.84363979503715,45.6279030487275,80.01643581109346,Medium,Trending,train,2025-09,65d674ca66c2,
120,2025-09-17 12:11:00,2025-09-17 12:34:00,LONG,116269.15,116501.6883,TP,23,5e-05,0.0008,0.0008500000000000001,0.0020000000000000013,0.0011500000000000013,0.00016470405090253243,0.0021310898032711073,115699.22387862712,115474.87796979319,65.73398215733408,34.295601449894455,4.738573477144727,65.93024065640978,Low,Trending,train,2025-09,65d674ca66c2,0-5
121,2025-09-17 12:44:00,2025-09-17 12:45:00,LONG,116224.25,116137.0818125,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000581,-0.0016000000000000582,0.0008191922081665952,0.0,116144.24882976738,115878.96586238388,29.34079831089713,20.08049187693341,0.0028586538583335965,29.34079831089713,Low,Trending,train,2025-09,65d674ca66c2,0-5
122,2025-09-17 12:49:00,2025-09-17 13:00:00,LONG,116235.44,116148.26342,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999946,-0.0015999999999999947,0.0010858134145662148,0.00035204409257622504,116150.70289417711,115907.46721771499,71.66992810504256,45.99558150626283,18.920204555250198,71.66992810504256,Medium,Trending,train,2025-09,65d674ca66c2,15-20
123,2025-09-18 12:13:00,2025-09-18 12:43:00,LONG,117105.18,117228.71,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.001054863670420159,0.00020486367042015885,0.0003156991005862133,0.001484306672002101,116323.3368575329,116090.89569014964,66.66682590399908,38.20099170196435,14.594980561374273,66.66682590399908,High,Trending,train,2025-09,65d674ca66c2,10-15
124,2025-09-18 12:53:00,2025-09-18 13:14:00,LONG,117146.63,117380.92326000001,TP,21,5e-05,0.0008,0.0008500000000000001,0.0020000000000000495,0.0011500000000000494,0.0007195256064985237,0.002050677855607079,117007.98776920456,116695.01819927715,36.8762300092637,23.248760803764657,11.11377055275505,36.8762300092637,Low,Trending,train,2025-09,65d674ca66c2,10-15
125,2025-09-21 12:26:00,2025-09-21 12:56:00,SHORT,115717.55,115705.96,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.00010015766839167012,-0.0007498423316083299,0.00025648659170534645,0.00010024408570701523,115806.13257051668,115871.86043952577,19.60332791398716,52.926755888737915,19.60332791398716,99.9942647396221,Medium,Trending,train,2025-09,65d674ca66c2,15-20
126,2025-09-22 12:49:00,2025-09-22 12:50:00,SHORT,112578.0,112662.4335,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999928,-0.001599999999999993,0.000999573628950584,0.0,112998.29656481887,113697.2365978983,77.16915473227156,78.58018517218983,70.38581856100286,81.37128619946505,High,Trending,train,2025-09,65d674ca66c2,
127,2025-09-22 12:54:00,2025-09-22 12:56:00,SHORT,112684.5,112769.01337500001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000847,-0.0016000000000000849,0.0013110055065248187,0.0,112946.0670005882,113603.33202302092,66.86520862416377,78.79936201794543,66.86520862416377,96.4873429687678,High,Trending,train,2025-09,65d674ca66c2,
128,2025-09-24 12:11:00,2025-09-24 12:41:00,LONG,113010.46,113082.1,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.000633923620875443,-0.0002160763791245571,0.0005880871558261633,0.000633923620875443,112923.96890929027,112895.71550767987,58.26512865256753,31.304360936908477,6.6983422767941825,58.772872538639824,Low,Trending,train,2025-09,65d674ca66c2,5-10
129,2025-09-24 15:11:00,2025-09-24 15:12:00,LONG,113650.47,113565.23214749999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000833,-0.0016000000000000833,0.0009941005963283384,0.0,113504.95547281721,113342.35504814188,15.218220204499795,19.061403138120564,9.15322441807443,24.594492258277782,High,Trending,train,2025-09,65d674ca66c2,5-10
130,2025-09-24 15:16:00,2025-09-24 15:17:00,LONG,113579.98,113494.795015,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999989,-0.001599999999999999,0.0007659800609227084,0.00018647652517642254,113513.8126381147,113362.4204490775,34.618843569799985,23.584189250791535,8.120847207649405,34.618843569799985,High,Trending,train,2025-09,65d674ca66c2,5-10
131,2025-09-24 15:19:00,2025-09-24 15:49:00,LONG,113558.31,113554.59,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,-3.275850089703839e-05,-0.0008827585008970385,0.00031930732325969593,0.0013538419161046448,113515.0584806866,113371.86777920184,30.19554340104482,34.45299392853518,25.474416447738076,37.42440225273318,High,Trending,train,2025-09,65d674ca66c2,
132,2025-09-25 12:16:00,2025-09-25 12:29:00,SHORT,111520.91,111297.86818,TP,13,5e-05,0.0008,0.0008500000000000001,0.001999999999999987,0.001149999999999987,0.0003863849389320488,0.0035432817038527457,112539.68147178122,112908.12731852199,27.057721824446404,37.65911644867945,27.057721824446404,90.5374319780593,Medium,Trending,train,2025-09,65d674ca66c2,
133,2025-09-25 12:39:00,2025-09-25 12:41:00,SHORT,111322.0,111405.4915,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000335,-0.0016000000000000337,0.0008803291353011983,0.0,111889.57089482299,112374.89753396153,28.776015480922382,54.63107268578827,28.776015480922382,88.97553174073262,High,Trending,train,2025-09,65d674ca66c2,
134,2025-09-26 12:35:00,2025-09-26 12:36:00,SHORT,109341.84,109423.84638,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000565,-0.0016000000000000567,0.0019037543176519025,0.00012575241097095128,109594.1582469608,110160.22338317362,74.88064967764396,78.14278656574578,74.88064967764396,89.67080619023233,Medium,Trending,train,2025-09,65d674ca66c2,
135,2025-09-26 12:39:00,2025-09-26 12:44:00,SHORT,109378.61,109460.6439575,SL,5,5e-05,0.0008,0.0008500000000000001,-0.000749999999999965,-0.0015999999999999652,0.0014614374784979057,0.0007461239450748239,109568.8565024096,110103.65325299148,60.94970084016924,74.53273623452948,60.94970084016924,84.43321028428612,High,Trending,train,2025-09,65d674ca66c2,
136,2025-09-28 15:17:00,2025-09-28 15:47:00,LONG,109808.24,109977.8,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.001544146413784591,0.0006941464137845909,8.870008298106989e-05,0.0015442374816315462,109762.0283064823,109685.69035610322,67.61507036275258,48.30297784117377,10.665338331227046,67.61507036275258,High,Trending,train,2025-09,65d674ca66c2,10-15
137,2025-09-29 12:11:00,2025-09-29 12:27:00,LONG,112113.09,112337.31618,TP,16,5e-05,0.0008,0.0008500000000000001,0.001999999999999981,0.001149999999999981,7.974091160989612e-05,0.0021755711130609593,110730.17251437192,110299.62170086065,66.50099897736872,40.3236375106756,16.467845816193186,76.85030168163654,Low,Trending,train,2025-09,65d674ca66c2,15-20
138,2025-09-29 12:44:00,2025-09-29 12:51:00,LONG,112125.76,112041.66567999999,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000338,-0.001600000000000034,0.0009481318119939404,0.0009154898927776163,111826.74042143919,111232.58702760398,39.26555586855405,25.534981969017974,1.5227879310261565,39.26555586855405,Low,Trending,train,2025-09,65d674ca66c2,0-5
139,2025-09-29 12:56:00,2025-09-29 12:57:00,LONG,112073.75,111989.6946875,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000052,-0.0016000000000000053,0.0010470783747309768,0.0,111924.39872606477,111414.94040509278,42.691966884670684,32.79510778029944,4.572449085113544,42.691966884670684,High,Trending,train,2025-09,65d674ca66c2,0-5
140,2025-10-01 12:40:00,2025-10-01 12:43:00,LONG,116565.0,116477.57625,SL,3,5e-05,0.0008,0.0008500000000000001,-0.000750000000000015,-0.001600000000000015,0.0009798824690087176,0.0005039248487968535,115964.83721831524,115128.91376095149,53.06318150353942,26.72262845431406,0.42109846376363086,53.06318150353942,Medium,Trending,train,2025-10,65d674ca66c2,0-5
141,2025-10-01 13:01:00,2025-10-01 13:31:00,LONG,116471.85,116567.9,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0008246627833247978,-2.5337216675202254e-05,0.00012749861876501335,0.0015295541369008405,116235.05137680932,115579.68467628698,74.81096802382723,52.674818765884034,23.337528463841007,74.81096802382723,Low,Trending,train,2025-10,65d674ca66c2,
142,2025-10-05 12:34:00,2025-10-05 12:39:00,LONG,123138.77,123046.4159225,SL,5,5e-05,0.0008,0.0008500000000000001,-0.000750000000000001,-0.0016000000000000012,0.001447716263529383,0.0004308147628890796,122844.45938555033,122571.41735731528,31.98879135721918,31.50902124280422,17.606607081784393,31.98879135721918,Medium,Trending,train,2025-10,65d674ca66c2,15-20
143,2025-10-05 12:42:00,2025-10-05 13:12:00,LONG,123045.74,123291.83148000001,TP,30,5e-05,0.0008,0.0008500000000000001,0.0020000000000000226,0.0011500000000000225,0.00030265168058646514,0.002072725150825974,122906.54199943358,122645.70996373009,26.569254712086927,20.188011927445075,12.310186899093907,41.89760606098443,Medium,Trending,train,2025-10,65d674ca66c2,10-15
144,2025-10-06 12:45:00,2025-10-06 13:01:00,LONG,124340.28,124588.96055999999,TP,16,5e-05,0.0008,0.0008500000000000001,0.001999999999999947,0.001149999999999947,0.0,0.0022496330231844513,124171.02772591749,123829.26993875796,49.280281075964844,25.36535496227063,5.885772462645203,49.280281075964844,High,Trending,train,2025-10,65d674ca66c2,5-10
145,2025-10-07 14:02:00,2025-10-07 14:04:00,SHORT,123755.25,123507.7395,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000032,0.001150000000000032,0.0,0.003016033663218328,124123.6914683915,124358.9775390261,46.533095075727886,65.00784008789833,46.533095075727886,94.18879221991841,High,Trending,train,2025-10,65d674ca66c2,
146,2025-10-07 14:05:00,2025-10-07 14:07:00,SHORT,123410.21,123502.76765750001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000111,-0.0016000000000000111,0.0008461212406979799,0.0012252632906143374,124051.55633900077,124308.1778116293,10.59468329691431,18.270906530237642,10.59468329691431,65.95650973564123,High,Trending,train,2025-10,65d674ca66c2,10-15
147,2025-10-07 14:27:00,2025-10-07 14:31:00,SHORT,123014.0,122767.972,TP,4,5e-05,0.0008,0.0008500000000000001,0.0020000000000000464,0.0011500000000000464,0.0,0.0024364706456175816,123470.01411230782,123863.20160905729,22.816332996375092,37.78256094399957,22.816332996375092,78.81983294402211,High,Trending,train,2025-10,65d674ca66c2,
148,2025-10-07 14:50:00,2025-10-07 14:53:00,SHORT,122817.82,122572.18436000001,TP,3,5e-05,0.0008,0.0008500000000000001,0.001999999999999944,0.001149999999999944,0.0,0.002034069648850688,123080.19556190252,123480.39274576634,46.755245206269144,66.82071682830438,46.755245206269144,92.13926435805286,High,Trending,train,2025-10,65d674ca66c2,
149,2025-10-07 15:06:00,2025-10-07 15:07:00,SHORT,122483.14,122238.17372,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999945,0.001149999999999945,0.0,0.00419910854669461,122881.10890126602,123256.82625647845,7.346066114430362,16.385533955130104,7.346066114430362,81.11118535832325,High,Trending,train,2025-10,65d674ca66c2,5-10
150,2025-10-07 15:21:00,2025-10-07 15:22:00,SHORT,122233.81,122325.4853575,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000318,-0.001600000000000032,0.001124647918607799,0.0,122539.59053594945,122961.47141765381,81.34934554883922,75.64474180116905,69.82302650131808,81.7804387546161,Medium,Trending,train,2025-10,65d674ca66c2,
