trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,volatility_regime,trend_regime,split,month,spec_hash
1062,2025-11-29 12:56:00,2025-11-29 13:20:00,SHORT,90660.16,90728.15512000001,SL,24,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000757,-0.0016000000000000758,0.0008334421646729685,0.0007589882921009368,90819.98356968303,91190.0690103408,40.446381215377514,62.80010735977796,Low,Trending,train,2025-11,c555ac9efd53
1063,2025-11-29 14:18:00,2025-11-29 14:48:00,SHORT,90682.04,90691.99,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,-0.00010972404237941319,-0.0009597240423794133,0.00035232996522808314,0.000623166395462594,90730.1619779091,90812.4702213162,30.835691941010637,59.61898141251657,Low,Ranging,train,2025-11,c555ac9efd53
1064,2025-11-29 14:52:00,2025-11-29 15:14:00,SHORT,90674.25,90742.2556875,SL,22,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000103,-0.0016000000000000103,0.0009423844145388254,0.0007040587597911922,90683.40999726215,90740.95524183457,59.93680884676032,77.97186489129304,Medium,Ranging,train,2025-11,c555ac9efd53
1065,2025-11-29 15:30:00,2025-11-29 15:59:00,LONG,90882.16,91063.5,EOD,29,5e-05,0.0008,0.0008500000000000001,0.0019953310968841027,0.0011453310968841026,0.000418343930205929,0.0019953310968841027,90796.27134573493,90774.25545012689,12.219323760358932,7.493064720197019,High,Ranging,train,2025-11,c555ac9efd53
1066,2025-11-30 12:33:00,2025-11-30 12:44:00,LONG,91234.2,91416.6684,TP,11,5e-05,0.0008,0.0008500000000000001,0.0019999999999999775,0.0011499999999999774,0.0002180103513813835,0.002574144344993498,91157.42251867274,91041.40391232815,19.89603632391115,18.21434276773671,Low,Ranging,train,2025-11,c555ac9efd53
1067,2025-11-30 12:59:00,2025-11-30 13:18:00,LONG,91454.31,91637.21862,TP,19,5e-05,0.0008,0.0008500000000000001,0.0020000000000000217,0.0011500000000000217,0.0006081725399272636,0.0024979686577920393,91311.26556685133,91180.95743228425,65.78077409066765,36.792689064070615,Medium,Ranging,train,2025-11,c555ac9efd53
1068,2025-11-30 13:47:00,2025-11-30 13:50:00,LONG,91712.68,91643.89549,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999748,-0.0015999999999999747,0.0007653249256262905,0.00043723506934925275,91661.9663354528,91500.0613843319,30.858352330978647,17.401753526691888,High,Trending,train,2025-11,c555ac9efd53
1069,2025-11-30 13:53:00,2025-11-30 14:13:00,LONG,91717.96,91649.17153,SL,20,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999946,-0.0015999999999999947,0.0008385489603127183,0.0008804164418833563,91667.85141212557,91521.42547548407,57.70665782273888,34.26880052892374,Medium,Trending,train,2025-11,c555ac9efd53
1070,2025-11-30 14:51:00,2025-11-30 14:59:00,SHORT,91422.82,91491.387115,SL,8,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999782,-0.0015999999999999782,0.0008440999741639806,0.00021340404944858747,91497.30611780999,91518.06577105277,82.3663756781515,87.14656731805182,Medium,Ranging,train,2025-11,c555ac9efd53
1071,2025-11-30 15:01:00,2025-11-30 15:22:00,SHORT,91444.55,91513.1334125,SL,21,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999615,-0.0015999999999999617,0.001153157842648874,0.001289962058974607,91481.80413434563,91505.6375823875,62.885249464004005,80.28753946569246,Low,Ranging,train,2025-11,c555ac9efd53
1072,2025-12-01 12:26:00,2025-12-01 12:31:00,SHORT,85970.86,85798.91828,TP,5,5e-05,0.0008,0.0008500000000000001,0.0020000000000000295,0.0011500000000000295,0.0,0.0024402454506095854,87830.32158747812,89174.88473667606,57.94849645299064,71.25340707090409,High,Trending,train,2025-12,c555ac9efd53
1073,2025-12-01 12:56:00,2025-12-01 12:57:00,SHORT,85253.03,85316.9697725,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000201,-0.0016000000000000202,0.0024990314127251887,0.0,86172.96158415858,87514.82002788899,74.83362759744631,81.05832609776736,High,Trending,train,2025-12,c555ac9efd53
1074,2025-12-01 13:01:00,2025-12-01 13:02:00,SHORT,85408.93,85472.98669749999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999592,-0.0015999999999999593,0.006251102782812158,0.0,86048.70961207456,87321.78955968693,71.51356144811031,74.99123542996894,High,Trending,train,2025-12,c555ac9efd53
1075,2025-12-01 13:05:00,2025-12-01 13:08:00,SHORT,85925.74,85990.184305,SL,3,5e-05,0.0008,0.0008500000000000001,-0.000749999999999968,-0.0015999999999999682,0.0017418529069403214,0.0018479910676359394,86029.97222270812,87214.22635482764,74.8294821831444,84.81589350787175,High,Trending,train,2025-12,c555ac9efd53
1076,2025-12-01 13:11:00,2025-12-01 13:12:00,SHORT,85935.31,85999.7614825,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000913,-0.0016000000000000914,0.000933143779896789,0.0002785816447279044,86014.37208264747,87071.96700164115,54.24210453361686,68.37893326815917,High,Ranging,train,2025-12,c555ac9efd53
1077,2025-12-01 14:59:00,2025-12-01 15:03:00,SHORT,86137.99,85965.71402,TP,4,5e-05,0.0008,0.0008500000000000001,0.0020000000000000673,0.0011500000000000672,0.0,0.0029813790639880524,86138.05243744039,86222.27305237277,47.596988370325874,66.63134721995381,High,Ranging,train,2025-12,c555ac9efd53
1078,2025-12-01 15:54:00,2025-12-01 15:56:00,SHORT,84786.69,84617.11662,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000019,0.001150000000000019,0.0,0.002343410268758013,84894.69953586714,85333.90971214123,90.64167711915923,93.64582434945406,High,Ranging,train,2025-12,c555ac9efd53
1079,2025-12-02 12:25:00,2025-12-02 12:34:00,LONG,87415.94,87350.378045,SL,9,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999702,-0.0015999999999999704,0.0015068190080665055,0.0016567916560755595,86512.62691024537,86141.18420263084,27.4759584049164,14.639152472420887,Low,Ranging,train,2025-12,c555ac9efd53
1080,2025-12-02 12:37:00,2025-12-02 12:39:00,LONG,87258.94,87433.45788,TP,2,5e-05,0.0008,0.0008500000000000001,0.0019999999999999935,0.0011499999999999935,0.0,0.002026268024800641,86843.04440618413,86406.20759675789,16.075279636240683,9.680735463126899,Low,Ranging,train,2025-12,c555ac9efd53
1081,2025-12-02 12:51:00,2025-12-02 12:52:00,LONG,87333.12,87267.62015999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000463,-0.0016000000000000463,0.0008078264007971817,0.0,87052.79517512143,86632.99873381191,22.29128235355937,18.737747032062867,Medium,Ranging,train,2025-12,c555ac9efd53
1082,2025-12-02 13:00:00,2025-12-02 13:02:00,LONG,87264.2,87198.75185,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999602,-0.0015999999999999604,0.0008930351736450116,0.0005299997020542216,87118.63223981243,86738.14201599844,38.13874529841103,21.874931024498,Medium,Ranging,train,2025-12,c555ac9efd53
1083,2025-12-02 13:06:00,2025-12-02 13:08:00,LONG,87165.44,87100.06592,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000997,-0.0016000000000000996,0.0015222776366413378,0.00034463200093974854,87129.4367293046,86786.9339307227,24.1926155906641,15.917369291493557,Low,Ranging,train,2025-12,c555ac9efd53
1084,2025-12-02 14:44:00,2025-12-02 14:45:00,LONG,88654.98,88832.28996,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999853,0.0011499999999999852,0.0,0.0037916651721088736,88349.99155502477,87964.70662077388,58.545226291910275,33.796129625629796,High,Ranging,train,2025-12,c555ac9efd53
1085,2025-12-02 15:24:00,2025-12-02 15:26:00,LONG,90529.86,90461.962605,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000799,-0.00160000000000008,0.001114218004976428,0.0006855196727355777,89740.10549976377,89066.07933630185,33.89049692627072,23.84231103159728,Medium,Trending,train,2025-12,c555ac9efd53
1086,2025-12-02 15:31:00,2025-12-02 15:33:00,LONG,90248.9,90181.21332499999,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000496,-0.0016000000000000497,0.003651568052352864,0.0014525384796935038,89877.2288830938,89227.77417460171,24.055148920498183,12.986825942399227,High,Trending,train,2025-12,c555ac9efd53
1087,2025-12-03 12:15:00,2025-12-03 12:18:00,LONG,92882.91,92813.2478175,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000413,-0.0016000000000000415,0.0007609580707582005,0.0,91605.62482017903,90685.19880790781,27.536776636245033,26.166309548530275,Medium,Trending,train,2025-12,c555ac9efd53
1088,2025-12-03 12:21:00,2025-12-03 12:22:00,LONG,92883.81,92814.14714249999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000732,-0.0016000000000000732,0.0016557245013958148,0.0,91867.76845751505,90928.20634303792,29.090299387043803,22.495847668808192,Medium,Trending,train,2025-12,c555ac9efd53
1089,2025-12-03 12:32:00,2025-12-03 12:49:00,LONG,92735.31,92920.78062,TP,17,5e-05,0.0008,0.0008500000000000001,0.002000000000000079,0.001150000000000079,0.00019377732171274527,0.0026385850222531452,92186.54542718407,91291.06671091368,28.6084264942621,22.081500619026595,Low,Trending,train,2025-12,c555ac9efd53
1090,2025-12-03 13:33:00,2025-12-03 13:50:00,LONG,93066.47,93252.60294,TP,17,5e-05,0.0008,0.0008500000000000001,0.001999999999999956,0.0011499999999999557,0.00023005062940502087,0.0020636863093657434,92930.89961904044,92482.8535398451,60.21995844102869,38.71926242344244,Low,Ranging,train,2025-12,c555ac9efd53
1091,2025-12-03 14:14:00,2025-12-03 14:15:00,SHORT,92116.95,92186.0377125,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999674,-0.0015999999999999673,0.001337213183892949,0.0012427680247771547,92664.9270028388,92604.65135588965,62.58097903709743,76.95721036192799,High,Ranging,train,2025-12,c555ac9efd53
1092,2025-12-03 14:20:00,2025-12-03 14:25:00,SHORT,92345.17,92414.4288775,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000435,-0.0016000000000000437,0.001567272007837507,0.001845683970260733,92596.35994185018,92575.09577248454,66.61597835960612,76.84290575550135,High,Ranging,train,2025-12,c555ac9efd53
1093,2025-12-03 14:31:00,2025-12-03 14:32:00,SHORT,92309.89,92379.1224175,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999544,-0.0015999999999999543,0.0019161543795578639,0.00045444751369541327,92519.12202891102,92536.00940356596,55.54759822364965,72.73912911172032,High,Ranging,train,2025-12,c555ac9efd53
1094,2025-12-03 15:30:00,2025-12-03 15:31:00,SHORT,92317.2,92386.4379,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000797,-0.0016000000000000797,0.0015467323532343718,0.0,92481.22408445655,92539.98392715551,78.7367959019379,83.74703559646274,Medium,Ranging,train,2025-12,c555ac9efd53
1095,2025-12-03 15:46:00,2025-12-03 15:47:00,LONG,92544.0,92474.592,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999547,-0.0015999999999999548,0.0008531077109266629,0.0002490707123098516,92475.88125006143,92521.70055295332,52.98880485611636,31.561225318634225,Medium,Ranging,train,2025-12,c555ac9efd53
1096,2025-12-03 15:51:00,2025-12-03 15:52:00,SHORT,92470.27,92539.62270250001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000082,-0.001600000000000082,0.0011340942337466446,0.0,92491.66081871314,92525.6770588608,68.13253732641827,78.05159402662254,Medium,Ranging,train,2025-12,c555ac9efd53
1097,2025-12-04 12:13:00,2025-12-04 12:19:00,LONG,92983.59,92913.8523075,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999888,-0.001599999999999989,0.0008276729259430815,0.0005226728716325733,92688.94218969285,92624.70700343855,48.434377283544954,32.84838613299697,Low,Ranging,train,2025-12,c555ac9efd53
1098,2025-12-04 12:25:00,2025-12-04 12:37:00,LONG,92822.08,93007.72416,TP,12,5e-05,0.0008,0.0008500000000000001,0.001999999999999959,0.0011499999999999588,0.0,0.002757102620410987,92762.57486305012,92680.648807536,14.257531501605738,7.251249265273141,Low,Ranging,train,2025-12,c555ac9efd53
1099,2025-12-04 13:01:00,2025-12-04 13:02:00,LONG,93050.61,92980.8220425,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999677,-0.0015999999999999678,0.001618581543957644,0.0,92965.15369055427,92855.76209371953,28.231349228402262,26.222543334752547,Medium,Ranging,train,2025-12,c555ac9efd53
1100,2025-12-04 13:19:00,2025-12-04 13:20:00,SHORT,92601.66,92671.11124500001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000414,-0.0016000000000000415,0.0010750347239995796,0.0,92805.87126846905,92795.55042313802,70.70481912215958,73.59802514503262,Medium,Ranging,train,2025-12,c555ac9efd53
1101,2025-12-04 13:24:00,2025-12-04 13:25:00,SHORT,92742.57,92812.12692750001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000174,-0.0016000000000000174,0.0013225857338220078,0.0,92793.77586441644,92790.05736118634,89.73139959250648,86.51932850276224,Medium,Ranging,train,2025-12,c555ac9efd53
1102,2025-12-04 13:40:00,2025-12-04 13:43:00,LONG,92819.99,92750.3750075,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000682,-0.0016000000000000684,0.0008617755722663323,0.0006488903952693372,92799.83723397671,92795.03759820282,39.68931397578964,29.496880432250066,Low,Ranging,train,2025-12,c555ac9efd53
1103,2025-12-04 14:11:00,2025-12-04 14:12:00,SHORT,92570.92,92640.34819,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000649,-0.001600000000000065,0.00099782955597714,0.0,92650.49801524202,92701.3012699128,48.05647138388769,66.37664337156926,Low,Ranging,train,2025-12,c555ac9efd53
1104,2025-12-04 14:17:00,2025-12-04 14:23:00,SHORT,92631.16,92700.63337000001,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000754,-0.0016000000000000753,0.0008783221542297493,0.00029374564671333494,92651.8160947784,92696.28669333881,66.1568836078634,71.10422409696201,Low,Ranging,train,2025-12,c555ac9efd53
1105,2025-12-04 15:08:00,2025-12-04 15:09:00,SHORT,92306.03,92375.2595225,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999781,-0.0015999999999999782,0.0017655401277684802,0.0,92365.65921790618,92493.13418170124,89.9509301679114,91.85516884165138,High,Trending,train,2025-12,c555ac9efd53
1106,2025-12-04 15:29:00,2025-12-04 15:30:00,LONG,92542.29,92472.88328249998,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000985,-0.0016000000000000985,0.0009947884367244174,0.0004041395560884514,92489.26069413208,92523.74442429745,33.566650391607986,23.60067948798682,Medium,Ranging,train,2025-12,c555ac9efd53
1107,2025-12-04 15:51:00,2025-12-04 15:54:00,LONG,92779.45,92965.0089,TP,3,5e-05,0.0008,0.0008500000000000001,0.002000000000000039,0.001150000000000039,0.0001162973050604805,0.0021478894302563644,92683.01442868539,92624.44947238159,28.167218423323032,17.924625082113376,High,Ranging,train,2025-12,c555ac9efd53
1108,2025-12-05 12:12:00,2025-12-05 12:19:00,SHORT,91280.68,91349.14051,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000486,-0.0016000000000000486,0.0007594159026861652,0.0004458774846988113,92175.48307327995,92363.28506388041,32.23643131913057,58.84399258949591,Low,Trending,train,2025-12,c555ac9efd53
1109,2025-12-05 13:01:00,2025-12-05 13:11:00,SHORT,91219.95,91288.3649625,SL,10,5e-05,0.0008,0.0008500000000000001,-0.00074999999999999,-0.00159999999999999,0.0014537390121349616,0.0016004174525418035,91356.44931112645,91650.31259097965,44.577950759244686,67.3971513984963,Low,Trending,train,2025-12,c555ac9efd53
1110,2025-12-05 13:14:00,2025-12-05 13:15:00,SHORT,91196.03,91013.63794,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999814,0.0011499999999999813,0.0,0.0023855205100485506,91288.22051428774,91544.21638491786,36.048612830196085,62.1530150017742,Medium,Ranging,train,2025-12,c555ac9efd53
1111,2025-12-05 13:57:00,2025-12-05 14:08:00,SHORT,90600.03,90667.9800225,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000921,-0.0016000000000000922,0.0007895140873573534,0.001686864783598877,90755.8823270373,91044.02065242434,64.8784701248938,78.33376011996683,Medium,Ranging,train,2025-12,c555ac9efd53
1112,2025-12-05 14:13:00,2025-12-05 14:19:00,SHORT,90581.77,90400.60646000001,TP,6,5e-05,0.0008,0.0008500000000000001,0.001999999999999935,0.001149999999999935,0.0,0.0029064347053496973,90668.60882753257,90913.58171612264,41.18622765788936,64.16034859622562,Medium,Ranging,train,2025-12,c555ac9efd53
1113,2025-12-05 14:36:00,2025-12-05 14:37:00,SHORT,90544.7,90363.6106,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999684,0.0011499999999999683,0.0,0.003172797524316706,90550.24986870127,90748.84235108361,38.10348143873761,62.49676561063609,High,Ranging,train,2025-12,c555ac9efd53
1114,2025-12-05 15:22:00,2025-12-05 15:23:00,LONG,91054.59,90986.2990575,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999578,-0.0015999999999999578,0.0008039133447308597,0.0003669227438177855,90745.41631882555,90716.6551963588,47.77823195856458,34.193506699177384,Medium,Ranging,train,2025-12,c555ac9efd53
1115,2025-12-05 15:43:00,2025-12-05 15:45:00,LONG,90988.01,90919.76899249999,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000877,-0.001600000000000088,0.0018284826759041696,0.00047094117125988166,90974.20540524666,90866.7145423988,11.605059136296026,10.271454332382236,Medium,Ranging,train,2025-12,c555ac9efd53
1116,2025-12-06 12:25:00,2025-12-06 12:55:00,SHORT,89622.86,89602.68,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.00022516576685912017,-0.0006248342331408799,0.00029122034266710326,0.0006344363480478148,90036.30797553757,90325.69700183318,56.28512861205044,80.66454086018928,Low,Trending,train,2025-12,c555ac9efd53
1117,2025-12-06 13:19:00,2025-12-06 13:26:00,SHORT,89605.0,89672.20375,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000065,-0.0016000000000000066,0.0008343284414931618,0.00016740137269125608,89654.02634151952,89848.90693185691,76.33312744490782,85.50667286058967,Low,Ranging,train,2025-12,c555ac9efd53
1118,2025-12-06 14:08:00,2025-12-06 14:13:00,SHORT,89665.51,89732.7591325,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000112,-0.0016000000000000111,0.0008322040436730901,0.0,89688.94101482783,89753.25373230263,33.30699848574083,57.995959677219275,Low,Ranging,train,2025-12,c555ac9efd53
1119,2025-12-06 14:29:00,2025-12-06 14:45:00,LONG,89931.17,90111.03234,TP,16,5e-05,0.0008,0.0008500000000000001,0.0020000000000000772,0.0011500000000000772,0.00029578176287477714,0.0029090025182592484,89824.63601219485,89810.52738568938,16.728965829709843,13.985951229316735,Low,Ranging,train,2025-12,c555ac9efd53
1120,2025-12-06 15:55:00,2025-12-06 15:59:00,LONG,89878.8,89811.3909,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000489,-0.0016000000000000489,0.0016941703716560977,4.094402684496249e-05,89808.47352150657,89822.64058920914,18.18341801894484,15.140997295920599,High,Ranging,train,2025-12,c555ac9efd53
1121,2025-12-07 12:15:00,2025-12-07 12:45:00,SHORT,89285.29,89352.2539675,SL,30,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000799,-0.00160000000000008,0.0016918800398140863,0.0008570280725972837,89533.28204543995,89657.25387653208,86.7088688802779,89.54038448661383,High,Ranging,train,2025-12,c555ac9efd53
1122,2025-12-07 13:48:00,2025-12-07 13:51:00,SHORT,88968.85,89035.57663750001,SL,3,5e-05,0.0008,0.0008500000000000001,-0.00075000000000004,-0.0016000000000000402,0.0010598091354445246,0.0006586574964159458,89106.9899119104,89244.85224530226,45.01338115465588,66.82167253865872,High,Trending,train,2025-12,c555ac9efd53
1123,2025-12-07 13:59:00,2025-12-07 14:12:00,SHORT,89060.37,88882.24926,TP,13,5e-05,0.0008,0.0008500000000000001,0.001999999999999983,0.001149999999999983,0.0005123490953384166,0.0022498222273273213,89086.81077552488,89206.18419197958,48.16728191514989,67.10692291890565,High,Ranging,train,2025-12,c555ac9efd53
1124,2025-12-07 14:40:00,2025-12-07 14:42:00,SHORT,88300.23,88123.62954,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000017,0.001150000000000017,0.00024416697442348307,0.002255600013725879,88525.16683187347,88793.3653104679,82.03025192907181,83.28161407917331,High,Trending,train,2025-12,c555ac9efd53
1125,2025-12-07 15:22:00,2025-12-07 15:34:00,LONG,88740.64,88918.12128,TP,12,5e-05,0.0008,0.0008500000000000001,0.0020000000000000816,0.0011500000000000815,0.00032104794376066297,0.002630925357310936,88547.94670299231,88624.788510047,36.632420325143784,23.873676346601695,High,Ranging,train,2025-12,c555ac9efd53
1126,2025-12-07 15:47:00,2025-12-07 15:48:00,LONG,88978.49,88911.7561325,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000724,-0.0016000000000000725,0.000850655029097508,0.00024174381920838127,88773.08933707628,88731.39941246924,50.406229191825766,31.942194498452693,Medium,Ranging,train,2025-12,c555ac9efd53
1127,2025-12-08 12:12:00,2025-12-08 12:19:00,LONG,91831.61,91762.7362925,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999495,-0.0015999999999999496,0.0007702140907689185,0.0002567743285781633,90133.74454186125,89531.55612996747,49.562234505000184,32.785236051874314,Low,Trending,train,2025-12,c555ac9efd53
1128,2025-12-08 12:38:00,2025-12-08 12:40:00,LONG,91782.2,91713.36335,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999724,-0.0015999999999999725,0.0013974387190544002,0.0,91228.73161992322,90462.80704161951,23.573035451089556,23.33998627904729,Low,Trending,train,2025-12,c555ac9efd53
1129,2025-12-08 12:41:00,2025-12-08 13:10:00,LONG,91760.03,91943.55006,TP,29,5e-05,0.0008,0.0008500000000000001,0.0019999999999999484,0.0011499999999999484,0.000618243041114916,0.0028037261975612264,91289.20783433481,90538.52204332169,38.05327076529792,26.088993947317167,Medium,Trending,train,2025-12,c555ac9efd53
1130,2025-12-08 13:19:00,2025-12-08 13:20:00,LONG,91722.16,91653.36838,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000393,-0.0016000000000000393,0.0007569599320383162,0.0004098246268949238,91699.90815971528,91216.15439788664,14.057313743938797,11.394177108194212,High,Ranging,train,2025-12,c555ac9efd53
1131,2025-12-08 14:15:00,2025-12-08 14:17:00,LONG,91560.25,91491.5798125,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999987,-0.0015999999999999988,0.0008467648351768244,0.0,91557.71797465245,91444.85322560045,39.13138367675578,30.09153359374839,Medium,Ranging,train,2025-12,c555ac9efd53
1132,2025-12-08 15:36:00,2025-12-08 15:37:00,SHORT,89968.4,89788.4632,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999954,0.001149999999999954,0.0,0.0031122038404595392,90443.87062649519,90770.7966445239,42.155761562379354,68.37366196575248,High,Ranging,train,2025-12,c555ac9efd53
1133,2025-12-09 12:33:00,2025-12-09 13:03:00,LONG,90579.6,90511.66530000001,SL,30,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999776,-0.0015999999999999777,0.000910138706728693,0.0009380699406930607,90413.43464576054,90472.97664538071,37.80016222436399,26.45963235564194,Low,Ranging,train,2025-12,c555ac9efd53
1134,2025-12-09 13:58:00,2025-12-09 14:00:00,SHORT,90386.64,90454.42998,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000153,-0.0016000000000000155,0.002050745552661329,0.0,90445.6384807227,90486.55166497774,87.2635266438151,90.87866814691388,Medium,Ranging,train,2025-12,c555ac9efd53
1135,2025-12-09 14:40:00,2025-12-09 14:44:00,SHORT,90342.0,90161.316,TP,4,5e-05,0.0008,0.0008500000000000001,0.0019999999999999315,0.0011499999999999315,0.0,0.002789400278940028,90355.29371872963,90407.52051942938,60.81536146628964,77.27614748927093,High,Ranging,train,2025-12,c555ac9efd53
1136,2025-12-09 14:58:00,2025-12-09 14:59:00,SHORT,90225.99,90293.65949250001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000522,-0.0016000000000000523,0.0014852704858100726,0.0,90283.87993499126,90348.71302953783,63.8110736420241,70.3872242948588,Medium,Ranging,train,2025-12,c555ac9efd53
1137,2025-12-09 15:13:00,2025-12-09 15:14:00,LONG,90761.1,90693.029175,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000277,-0.0016000000000000276,0.002062227099495409,0.0,90501.12504409414,90457.18133147396,29.684525061622725,21.96835929330233,High,Ranging,train,2025-12,c555ac9efd53
1138,2025-12-10 12:08:00,2025-12-10 12:12:00,LONG,92109.52,92040.43786,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999849,-0.0015999999999999851,0.0008198935354348179,0.0,91824.85381041234,91376.92932251524,14.715338582573088,10.361958043818456,Medium,Trending,train,2025-12,c555ac9efd53
1139,2025-12-10 12:16:00,2025-12-10 12:20:00,LONG,92074.27,92005.2142975,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000178,-0.0016000000000000179,0.0008225968014734761,0.0002794483192752538,91889.883691442,91478.34265625423,28.3206909260727,22.57259023931473,Medium,Trending,train,2025-12,c555ac9efd53
1140,2025-12-10 12:23:00,2025-12-10 12:27:00,LONG,92063.9,91994.85207499999,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000676,-0.0016000000000000675,0.0010557884252133257,7.668586709896304e-05,91927.42493627314,91552.21378001403,36.76948851877601,30.512071525925695,Low,Trending,train,2025-12,c555ac9efd53
1141,2025-12-10 12:30:00,2025-12-10 12:38:00,LONG,92022.55,91953.5330875,SL,8,5e-05,0.0008,0.0008500000000000001,-0.000749999999999953,-0.001599999999999953,0.001898447717434445,0.0010345290366328371,91950.16937299941,91613.48879930336,44.99968028646388,31.931469287655073,Low,Trending,train,2025-12,c555ac9efd53
1142,2025-12-10 15:45:00,2025-12-10 15:48:00,SHORT,91872.02,91940.92401500001,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000799,-0.00160000000000008,0.0011212336465443425,0.0007216560602455776,91904.81592903087,91921.34294921174,83.7484331472135,85.65257276994862,High,Ranging,train,2025-12,c555ac9efd53
1143,2025-12-11 12:01:00,2025-12-11 12:21:00,SHORT,90219.5,90287.164625,SL,20,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000542,-0.0016000000000000543,0.0008666640803817614,0.00099922965655977,91799.70944000212,91864.6476562658,29.760074595471604,59.19885479346328,Low,Ranging,train,2025-12,c555ac9efd53
1144,2025-12-11 12:24:00,2025-12-11 12:32:00,SHORT,90295.72,90363.44179,SL,8,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999552,-0.0015999999999999552,0.0009027005931177553,0.00016468111666860115,90853.69591274326,91259.65212814024,84.01021552261459,87.1255281511388,Low,Trending,train,2025-12,c555ac9efd53
1145,2025-12-11 12:36:00,2025-12-11 12:54:00,SHORT,90315.03,90134.39994,TP,18,5e-05,0.0008,0.0008500000000000001,0.001999999999999954,0.001149999999999954,0.00024115587405550146,0.00202524430319077,90653.36045033278,91060.79193741037,47.82668595439399,65.88568116161842,Medium,Trending,train,2025-12,c555ac9efd53
