trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,asia_high,asia_low,asia_range_pct,session_candle_num,split,month,spec_hash,asia_range_bucket
10,2019-01-25 12:50:00,2019-01-25 13:10:00,SHORT,3548.9,3554.22335,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000334,-0.0023500000000000335,0.0017188424582264671,0.0013807095156245853,3587.15,3551.0,1.0180230920867388,10,train,2019-01,5210f76300b0,Q1 (tight)
11,2019-02-02 12:10:00,2019-02-02 13:55:00,LONG,3470.28,3465.0745800000004,SL,21,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999354,-0.0023499999999999355,0.0017577832336296679,0.0027260048180549066,3471.0,3440.29,0.8926573050527729,2,train,2019-02,5210f76300b0,Q1 (tight)
12,2019-02-03 12:05:00,2019-02-03 12:30:00,SHORT,3458.56,3463.74784,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000148,-0.002350000000000015,0.0017839794596595324,0.0007401924500369939,3511.09,3457.38,1.5534884797158552,1,train,2019-02,5210f76300b0,Q2
13,2019-02-05 12:05:00,2019-02-05 12:10:00,LONG,3470.53,3465.3242050000003,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999575,-0.0023499999999999576,0.0015934165674983936,0.0,3471.89,3448.43,0.6803095901613209,1,train,2019-02,5210f76300b0,Q1 (tight)
14,2019-02-13 12:50:00,2019-02-13 14:15:00,SHORT,3623.77,3611.0868050000004,TP,17,5e-05,0.0008,0.0008500000000000001,0.0034999999999998934,0.0026499999999998933,0.0006567745745453241,0.0035901837037118148,3670.0,3624.0,1.2693156732891833,10,train,2019-02,5210f76300b0,Q2
15,2019-02-28 12:05:00,2019-02-28 12:30:00,LONG,3838.0,3832.2430000000004,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998977,-0.0023499999999998977,0.0024752475247524753,0.0001615424700364489,3833.95,3809.88,0.6317784287169073,1,train,2019-02,5210f76300b0,Q1 (tight)
16,2019-03-04 12:45:00,2019-03-04 13:30:00,SHORT,3698.29,3703.8374350000004,SL,9,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001095,-0.00235000000000011,0.0026688009864017943,0.002198313274513386,3830.0,3699.5,3.5275037167184755,9,train,2019-03,5210f76300b0,Q4 (wide)
17,2019-03-13 12:45:00,2019-03-13 12:55:00,SHORT,3865.0,3870.7975,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000033,-0.002350000000000033,0.003340232858990907,0.0014540750323414984,3893.56,3870.0,0.6087855297157609,9,train,2019-03,5210f76300b0,Q1 (tight)
18,2019-04-13 12:10:00,2019-04-13 12:15:00,SHORT,5028.7,5036.24305,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000044,-0.002350000000000044,0.0026448187404299684,0.0,5099.0,5030.01,1.3715678497657018,2,train,2019-04,5210f76300b0,Q2
19,2019-04-13 12:45:00,2019-04-13 12:55:00,SHORT,5032.0,5039.548000000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000136,-0.002350000000000136,0.0021502384737678275,0.0004431637519871946,5099.0,5030.01,1.3715678497657018,9,train,2019-04,5210f76300b0,Q2
20,2019-04-15 12:25:00,2019-04-15 12:45:00,SHORT,5110.52,5118.185780000001,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000523,-0.0023500000000000526,0.0016182306301510466,0.0013149346837504313,5167.38,5113.0,1.0635634656757307,5,train,2019-04,5210f76300b0,Q1 (tight)
21,2019-04-28 12:10:00,2019-04-28 12:15:00,LONG,5326.25,5318.260625,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000204,-0.0023500000000000205,0.001815536259094123,0.0,5321.54,5280.0,0.7867424242424235,2,train,2019-04,5210f76300b0,Q1 (tight)
22,2019-04-28 12:20:00,2019-04-28 13:30:00,LONG,5321.96,5313.97706,SL,14,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999757,-0.002349999999999976,0.00375049793685034,0.0019165871220377113,5321.54,5280.0,0.7867424242424235,4,train,2019-04,5210f76300b0,Q1 (tight)
23,2019-04-30 12:05:00,2019-04-30 12:10:00,LONG,5268.86,5260.95671,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999865,-0.0023499999999998652,0.0026912842626297495,0.0,5264.01,5192.15,1.3840124033396684,1,train,2019-04,5210f76300b0,Q2
24,2019-04-30 12:20:00,2019-04-30 12:40:00,LONG,5265.29,5283.7185150000005,TP,4,5e-05,0.0008,0.0008500000000000001,0.003500000000000098,0.002650000000000098,0.0,0.004465091191558341,5264.01,5192.15,1.3840124033396684,4,train,2019-04,5210f76300b0,Q2
25,2019-05-08 12:50:00,2019-05-08 12:55:00,LONG,5923.41,5914.524885,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000007,-0.002350000000000007,0.0026015420171826456,0.0008677434113121205,5928.65,5772.2,2.710405044870237,10,train,2019-05,5210f76300b0,Q3
26,2019-05-08 13:00:00,2019-05-08 13:05:00,LONG,5928.61,5919.717085,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999907,-0.002349999999999907,0.002072998561214174,0.0,5928.65,5772.2,2.710405044870237,12,train,2019-05,5210f76300b0,Q3
27,2019-05-16 12:40:00,2019-05-16 12:45:00,SHORT,7868.18,7840.64137,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000014,0.0026500000000000013,0.0,0.004214443492650124,8320.0,7870.01,5.717781807138743,8,train,2019-05,5210f76300b0,Q4 (wide)
28,2019-05-22 12:10:00,2019-05-22 12:15:00,SHORT,7830.02,7841.7650300000005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000052,-0.0023500000000000053,0.0017688332852278095,0.0015389488149455787,7988.0,7830.23,2.014883343145737,2,train,2019-05,5210f76300b0,Q3
29,2019-05-22 12:25:00,2019-05-22 12:30:00,SHORT,7830.21,7802.804265000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999194,0.0026499999999999193,0.0,0.003795555930173042,7988.0,7830.23,2.014883343145737,5,train,2019-05,5210f76300b0,Q3
30,2019-05-22 12:35:00,2019-05-22 12:40:00,SHORT,7820.91,7832.641365,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000705,-0.0023500000000000708,0.0015637566472444348,0.0016609320398776847,7988.0,7830.23,2.014883343145737,7,train,2019-05,5210f76300b0,Q3
31,2019-05-22 12:45:00,2019-05-22 12:50:00,SHORT,7811.51,7784.169715000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999912,0.002649999999999912,7.296924666289986e-05,0.004415279504218747,7988.0,7830.23,2.014883343145737,9,train,2019-05,5210f76300b0,Q3
32,2019-05-25 12:10:00,2019-05-25 12:15:00,LONG,8033.64,8021.589540000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999345,-0.0023499999999999346,0.004457506186485877,0.0,8033.48,7908.34,1.5823801202274994,2,train,2019-05,5210f76300b0,Q2
33,2019-05-25 12:25:00,2019-05-25 12:35:00,LONG,8029.6,8017.555600000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999712,-0.002349999999999971,0.002306466075520628,0.0007958055195774905,8033.48,7908.34,1.5823801202274994,5,train,2019-05,5210f76300b0,Q2
34,2019-05-25 12:55:00,2019-05-25 13:00:00,LONG,8036.93,8024.874605000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999263,-0.0023499999999999264,0.002945154430858558,0.001928597113574462,8033.48,7908.34,1.5823801202274994,11,train,2019-05,5210f76300b0,Q2
35,2019-05-26 12:20:00,2019-05-26 12:25:00,SHORT,7908.7,7920.563050000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001063,-0.0023500000000001063,0.0037288049869131186,0.0,8047.5,7919.64,1.614467324272311,4,train,2019-05,5210f76300b0,Q2
36,2019-05-26 12:35:00,2019-05-26 12:40:00,SHORT,7916.17,7928.044255000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000796,-0.0023500000000000795,0.0038806645132684436,0.0,8047.5,7919.64,1.614467324272311,7,train,2019-05,5210f76300b0,Q2
37,2019-06-17 12:35:00,2019-06-17 12:40:00,LONG,9221.34,9207.50799,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000009,-0.002350000000000009,0.002817377951577489,0.0007536865574852167,9212.66,8950.0,2.9347486033519536,7,train,2019-06,5210f76300b0,Q4 (wide)
38,2019-06-17 12:45:00,2019-06-17 13:35:00,LONG,9223.43,9255.712005000001,TP,10,5e-05,0.0008,0.0008500000000000001,0.0035000000000001016,0.0026500000000001015,0.0014560743671280956,0.005049097786831982,9212.66,8950.0,2.9347486033519536,9,train,2019-06,5210f76300b0,Q4 (wide)
39,2019-06-21 12:15:00,2019-06-21 12:35:00,LONG,9794.19,9828.469665,TP,4,5e-05,0.0008,0.0008500000000000001,0.0035000000000000022,0.002650000000000002,0.0014529021797618162,0.0038594309483478747,9798.0,9518.06,2.941145569580361,3,train,2019-06,5210f76300b0,Q4 (wide)
40,2019-06-21 12:50:00,2019-06-21 13:00:00,LONG,9818.22,9852.58377,TP,2,5e-05,0.0008,0.0008500000000000001,0.003499999999999993,0.002649999999999993,0.0001212032323576667,0.0036564672618867224,9798.0,9518.06,2.941145569580361,10,train,2019-06,5210f76300b0,Q4 (wide)
41,2019-06-24 12:50:00,2019-06-24 13:00:00,LONG,10902.26,10885.90661,SL,2,5e-05,0.0008,0.0008500000000000001,-0.00150000000000002,-0.00235000000000002,0.0015253718036444754,0.0022609990956003285,10905.96,10620.8,2.6849201566736958,10,train,2019-06,5210f76300b0,Q3
42,2019-06-27 12:35:00,2019-06-27 12:40:00,SHORT,12101.42,12059.065030000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999876,0.002649999999999876,0.0,0.016231153038238494,13478.04,12100.0,11.388760330578519,7,train,2019-06,5210f76300b0,Q4 (wide)
43,2019-06-28 12:50:00,2019-06-28 12:55:00,LONG,11807.85,11790.138225,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999796,-0.0023499999999999797,0.011497436027727336,0.0,11771.98,10982.88,7.184818553967634,10,train,2019-06,5210f76300b0,Q4 (wide)
44,2019-06-30 12:30:00,2019-06-30 12:35:00,SHORT,11655.02,11672.502530000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000972,-0.0023500000000000972,0.0029927018572254013,0.0012887150772800421,12180.0,11651.98,4.531590339152663,6,train,2019-06,5210f76300b0,Q4 (wide)
45,2019-06-30 12:40:00,2019-06-30 12:45:00,SHORT,11642.88,11660.34432,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000082,-0.002350000000000082,0.0017100579925243304,0.0031126319261213535,12180.0,11651.98,4.531590339152663,8,train,2019-06,5210f76300b0,Q4 (wide)
46,2019-06-30 13:00:00,2019-06-30 13:05:00,SHORT,11648.0,11665.472000000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000135,-0.002350000000000135,0.0036006181318681755,0.0,12180.0,11651.98,4.531590339152663,12,train,2019-06,5210f76300b0,Q4 (wide)
47,2019-07-07 12:05:00,2019-07-07 12:10:00,LONG,11326.68,11366.323380000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000001185,0.0026500000000001184,0.0,0.006296637673175167,11324.99,11094.37,2.078711995363405,1,train,2019-07,5210f76300b0,Q3
48,2019-07-07 12:50:00,2019-07-07 12:55:00,LONG,11327.29,11310.299065000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999983,-0.002349999999999983,0.0035207008913871736,0.0,11324.99,11094.37,2.078711995363405,10,train,2019-07,5210f76300b0,Q3
49,2019-07-17 12:10:00,2019-07-17 12:15:00,SHORT,9213.41,9181.163065,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999146,0.0026499999999999146,0.0,0.008205430996775393,9630.0,9214.0,4.514868678098546,2,train,2019-07,5210f76300b0,Q4 (wide)
50,2019-07-21 12:35:00,2019-07-21 12:40:00,SHORT,10530.51,10546.305765000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000718,-0.0023500000000000716,0.004938032440973894,0.0013674551375004284,10817.9,10530.0,2.7340930674263975,7,train,2019-07,5210f76300b0,Q3
51,2019-07-22 12:25:00,2019-07-22 12:30:00,SHORT,10500.07,10515.820105,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000094,-0.002350000000000094,0.0019323680699272362,0.0019114158286563528,10683.16,10511.0,1.6379031490819127,5,train,2019-07,5210f76300b0,Q2
52,2019-07-22 12:35:00,2019-07-22 12:40:00,SHORT,10485.89,10501.618835,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999896,-0.0023499999999999897,0.0029897319159365933,9.918089928456757e-05,10683.16,10511.0,1.6379031490819127,7,train,2019-07,5210f76300b0,Q2
53,2019-07-22 12:45:00,2019-07-22 12:50:00,SHORT,10486.98,10502.71047,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000404,-0.0023500000000000404,0.004769723981546683,0.0,10683.16,10511.0,1.6379031490819127,9,train,2019-07,5210f76300b0,Q2
54,2019-07-29 12:05:00,2019-07-29 12:10:00,SHORT,9495.31,9509.552965,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001345,-0.0023500000000001345,0.00207365530983196,0.0005034064185370289,9729.0,9493.25,2.483343428225318,1,train,2019-07,5210f76300b0,Q3
55,2019-07-29 12:25:00,2019-07-29 12:40:00,SHORT,9497.81,9512.056715,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001193,-0.0023500000000001194,0.0018025207916352087,0.0022542038638380694,9729.0,9493.25,2.483343428225318,5,train,2019-07,5210f76300b0,Q3
56,2019-08-09 12:20:00,2019-08-09 12:25:00,SHORT,11770.8,11729.6022,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999993,0.002649999999999993,0.0,0.003716824684813267,12045.68,11778.0,2.2727118356257456,4,train,2019-08,5210f76300b0,Q3
57,2019-08-09 12:40:00,2019-08-09 13:00:00,SHORT,11772.13,11789.788195,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999983,-0.0023499999999999984,0.009926835670350275,0.002312240860404986,12045.68,11778.0,2.2727118356257456,8,train,2019-08,5210f76300b0,Q3
58,2019-08-20 12:05:00,2019-08-20 12:15:00,SHORT,10680.25,10642.869125000001,TP,2,5e-05,0.0008,0.0008500000000000001,0.003499999999999899,0.002649999999999899,0.0004447461435827813,0.004507385126752596,10949.96,10714.0,2.2023520627216646,1,train,2019-08,5210f76300b0,Q3
59,2019-08-30 12:40:00,2019-08-30 12:50:00,LONG,9555.35,9588.793725000001,TP,2,5e-05,0.0008,0.0008500000000000001,0.003500000000000104,0.002650000000000104,0.0004552423511436382,0.0044969572019862535,9554.0,9350.41,2.177337678240849,8,train,2019-08,5210f76300b0,Q3
60,2019-08-31 12:05:00,2019-08-31 12:30:00,SHORT,9560.61,9574.950915000001,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000707,-0.0023500000000000708,0.001501996211538674,0.0015689375468720091,9655.77,9566.42,0.9339962075677252,1,train,2019-08,5210f76300b0,Q1 (tight)
61,2019-08-31 12:35:00,2019-08-31 12:45:00,SHORT,9572.73,9587.089095,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001499999999999979,-0.002349999999999979,0.0028487171371176707,0.0008075021441114043,9655.77,9566.42,0.9339962075677252,7,train,2019-08,5210f76300b0,Q1 (tight)
62,2019-09-01 12:25:00,2019-09-01 14:55:00,SHORT,9574.49,9576.86,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,-0.00024753276675841746,-0.0010975327667584176,0.001096664156524264,0.0030320152822762,9642.58,9579.34,0.6601707424519829,5,train,2019-09,5210f76300b0,Q1 (tight)
63,2019-09-02 12:10:00,2019-09-02 13:00:00,LONG,9797.99,9832.282965,TP,10,5e-05,0.0008,0.0008500000000000001,0.003500000000000056,0.002650000000000056,0.0005766488841078258,0.005104108087475107,9793.0,9712.5,0.8288288288288289,2,train,2019-09,5210f76300b0,Q1 (tight)
64,2019-09-07 12:05:00,2019-09-07 12:10:00,LONG,10400.0,10384.400000000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998602,-0.00234999999999986,0.0015259615384616155,0.0003173076923076223,10394.29,10288.57,1.0275480460355635,1,train,2019-09,5210f76300b0,Q1 (tight)
65,2019-09-07 12:15:00,2019-09-07 12:55:00,LONG,10390.35,10374.764475000002,SL,8,5e-05,0.0008,0.0008500000000000001,-0.001499999999999865,-0.0023499999999998652,0.002175095160413303,0.001409962128320955,10394.29,10288.57,1.0275480460355635,3,train,2019-09,5210f76300b0,Q1 (tight)
66,2019-09-09 12:40:00,2019-09-09 12:45:00,LONG,10405.13,10389.522305,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998834,-0.0023499999999998834,0.0047005659708239935,0.0,10404.74,10090.0,3.1193260654112964,8,train,2019-09,5210f76300b0,Q4 (wide)
67,2019-09-18 12:20:00,2019-09-18 12:25:00,SHORT,10175.62,10190.883430000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000863,-0.0023500000000000864,0.003967325823880902,0.0,10258.02,10182.28,0.7438412614856376,4,train,2019-09,5210f76300b0,Q1 (tight)
68,2019-09-18 12:40:00,2019-09-18 13:05:00,SHORT,10183.06,10198.33459,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000883,-0.002350000000000088,0.002032787786775363,0.0001040944470522113,10258.02,10182.28,0.7438412614856376,8,train,2019-09,5210f76300b0,Q1 (tight)
69,2019-09-25 12:05:00,2019-09-25 12:10:00,SHORT,8307.03,8277.955395,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999975,0.002649999999999975,0.0004309602830373704,0.003550005236528552,8730.0,8310.0,5.054151624548736,1,train,2019-09,5210f76300b0,Q4 (wide)
70,2019-09-25 12:15:00,2019-09-25 12:20:00,SHORT,8283.94,8296.36591,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999916,-0.002349999999999992,0.004232285603227388,0.00017503748216437197,8730.0,8310.0,5.054151624548736,3,train,2019-09,5210f76300b0,Q4 (wide)
71,2019-09-25 12:25:00,2019-09-25 12:30:00,SHORT,8290.67,8303.106005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999948,-0.002349999999999948,0.008220083539689753,0.0,8730.0,8310.0,5.054151624548736,5,train,2019-09,5210f76300b0,Q4 (wide)
72,2019-09-25 12:50:00,2019-09-25 12:55:00,SHORT,8304.4,8316.856600000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000162,-0.002350000000000162,0.0034897162949761047,0.00042748422522991095,8730.0,8310.0,5.054151624548736,10,train,2019-09,5210f76300b0,Q4 (wide)
73,2019-09-25 13:00:00,2019-09-25 13:05:00,SHORT,8304.31,8316.766465,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001347,-0.002350000000000135,0.014971743588570265,0.0,8730.0,8310.0,5.054151624548736,12,train,2019-09,5210f76300b0,Q4 (wide)
74,2019-10-03 12:10:00,2019-10-03 13:35:00,SHORT,8239.91,8211.070315,TP,17,5e-05,0.0008,0.0008500000000000001,0.0034999999999998795,0.0026499999999998794,0.0009089905108186597,0.0036298940158326796,8393.0,8241.0,1.8444363548113092,2,train,2019-10,5210f76300b0,Q3
75,2019-10-05 12:35:00,2019-10-05 12:55:00,SHORT,8081.1,8052.816150000001,TP,4,5e-05,0.0008,0.0008500000000000001,0.0034999999999999754,0.0026499999999999753,0.0,0.0038422986969595947,8149.99,8091.72,0.7201188375277385,7,train,2019-10,5210f76300b0,Q1 (tight)
76,2019-10-08 12:10:00,2019-10-08 12:20:00,SHORT,8168.67,8140.0796550000005,TP,2,5e-05,0.0008,0.0008500000000000001,0.003499999999999953,0.0026499999999999527,0.0007675668132020913,0.004733940776160632,8325.0,8186.45,1.6924307850167069,2,train,2019-10,5210f76300b0,Q2
77,2019-10-08 12:30:00,2019-10-08 12:35:00,SHORT,8188.34,8200.622510000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001113,-0.0023500000000001115,0.0029639707193399928,0.0,8325.0,8186.45,1.6924307850167069,6,train,2019-10,5210f76300b0,Q2
78,2019-10-11 12:50:00,2019-10-11 14:00:00,SHORT,8350.29,8321.063985,TP,14,5e-05,0.0008,0.0008500000000000001,0.003500000000000022,0.002650000000000022,0.0011628338656500703,0.004198656573604187,8779.51,8359.0,5.030625672927386,10,train,2019-10,5210f76300b0,Q4 (wide)
79,2019-10-19 13:00:00,2019-10-19 13:05:00,LONG,8039.23,8027.171155,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999458,-0.002349999999999946,0.004492967610082047,0.0019292892478508785,7957.99,7892.0,0.8361632032437885,12,train,2019-10,5210f76300b0,Q1 (tight)
80,2019-10-20 12:10:00,2019-10-20 12:25:00,LONG,7956.42,7944.48537,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999677,-0.0023499999999999676,0.0016439554472991531,0.0006988067497693046,7953.21,7870.0,1.0573062261753499,2,train,2019-10,5210f76300b0,Q1 (tight)
81,2019-10-20 12:35:00,2019-10-20 12:40:00,LONG,7967.03,7955.079455,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999614,-0.0023499999999999615,0.0026973665217778497,0.002883132108200955,7953.21,7870.0,1.0573062261753499,7,train,2019-10,5210f76300b0,Q1 (tight)
82,2019-10-20 12:45:00,2019-10-20 14:10:00,LONG,7953.18,7981.016130000001,TP,17,5e-05,0.0008,0.0008500000000000001,0.0035000000000000747,0.0026500000000000746,0.0005255759331487896,0.004540322235885479,7953.21,7870.0,1.0573062261753499,9,train,2019-10,5210f76300b0,Q1 (tight)
83,2019-10-21 12:20:00,2019-10-21 12:25:00,LONG,8256.85,8244.464725000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998459,-0.002349999999999846,0.0020346742401764705,0.0,8251.41,8183.0,0.8360014664548436,4,train,2019-10,5210f76300b0,Q1 (tight)
84,2019-10-21 12:40:00,2019-10-21 12:45:00,LONG,8251.25,8238.873125,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999911,-0.002349999999999991,0.0023184366005149764,0.0,8251.41,8183.0,0.8360014664548436,8,train,2019-10,5210f76300b0,Q1 (tight)
85,2019-10-22 12:40:00,2019-10-22 13:20:00,LONG,8238.31,8225.952535,SL,8,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998955,-0.0023499999999998956,0.005257146186535769,0.0015901319566756246,8226.57,8159.96,0.8163030210932367,8,train,2019-10,5210f76300b0,Q1 (tight)
86,2019-10-28 12:45:00,2019-10-28 12:50:00,SHORT,9321.03,9288.406395000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999998773,0.0026499999999998773,0.0,0.00719126534299328,9902.1,9322.52,6.216988539579426,9,train,2019-10,5210f76300b0,Q4 (wide)
87,2019-10-28 13:00:00,2019-10-28 13:15:00,SHORT,9323.6,9337.585400000002,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001492,-0.0023500000000001493,0.007755587970311842,0.0024507700888069376,9902.1,9322.52,6.216988539579426,12,train,2019-10,5210f76300b0,Q4 (wide)
88,2019-10-30 12:10:00,2019-10-30 12:15:00,SHORT,9133.16,9146.85974,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000022,-0.0023500000000000023,0.004297526814377499,0.0,9409.84,9151.0,2.828543328597969,2,train,2019-10,5210f76300b0,Q4 (wide)
89,2019-10-30 12:20:00,2019-10-30 12:25:00,SHORT,9151.64,9119.60926,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000166,0.0026500000000000165,0.0,0.003874715351565307,9409.84,9151.0,2.828543328597969,4,train,2019-10,5210f76300b0,Q4 (wide)
90,2019-10-30 12:30:00,2019-10-30 12:40:00,SHORT,9126.8,9094.8562,TP,2,5e-05,0.0008,0.0008500000000000001,0.0034999999999999016,0.0026499999999999016,0.0003440417232766399,0.005001753078844682,9409.84,9151.0,2.828543328597969,6,train,2019-10,5210f76300b0,Q4 (wide)
