trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,asia_high,asia_low,asia_range_pct,session_candle_num,split,month,spec_hash,cumulative_pnl_pct,equity_usdt,peak_equity,rolling_drawdown_pct,underwater_trades
231,2020-10-26 12:05:00,2020-10-26 12:10:00,LONG,13160.0,13140.26,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999833,-0.002349999999999983,0.003819908814589699,0.0,13151.51,12971.0,1.391642895690388,1,train,2020-10,5210f76300b0,-0.1810125131345962,8189.8748686540375,9976.5,-17.90833590283128,231
232,2020-10-26 12:50:00,2020-10-26 12:55:00,LONG,13149.6,13129.875600000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999354,-0.0023499999999999355,0.002365090953337011,0.0,13151.51,12971.0,1.391642895690388,10,train,2020-10,5210f76300b0,-0.18336251313459614,8166.374868654038,9976.5,-18.143889453675754,232
233,2020-10-29 12:40:00,2020-10-29 12:50:00,SHORT,13105.0,13124.657500000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000089,-0.002350000000000089,0.0030797405570393423,0.0022342617321633464,13326.39,13120.88,1.5662821396125886,8,train,2020-10,5210f76300b0,-0.18571251313459625,8142.8748686540375,9976.5,-18.379443004520247,233
234,2020-11-16 12:25:00,2020-11-16 12:40:00,LONG,16286.23,16261.800655000001,SL,3,5e-05,0.0008,0.0008500000000000001,-0.001499999999999917,-0.0023499999999999173,0.0015712660327159905,0.0012888188365263037,16291.99,15864.0,2.697869389813413,5,train,2020-11,5210f76300b0,-0.18806251313459615,8119.374868654039,9976.5,-18.614996555364712,234
235,2020-11-16 12:50:00,2020-11-16 13:40:00,LONG,16294.25,16351.279875,TP,10,5e-05,0.0008,0.0008500000000000001,0.003500000000000011,0.002650000000000011,0.0005063135768752781,0.003722171931816416,16291.99,15864.0,2.697869389813413,10,train,2020-11,5210f76300b0,-0.18541251313459614,8145.874868654038,9976.5,-18.349372338454987,235
236,2020-11-23 12:20:00,2020-11-23 12:25:00,LONG,18558.88,18531.041680000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999424,-0.0023499999999999424,0.003433935668531698,0.0,18556.83,18000.0,3.09350000000001,4,train,2020-11,5210f76300b0,-0.18776251313459608,8122.374868654038,9976.5,-18.58492588929947,236
237,2020-11-23 12:35:00,2020-11-23 13:15:00,LONG,18598.72,18570.821920000002,SL,8,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999476,-0.0023499999999999476,0.014287004697097497,0.0034104497513807557,18556.83,18000.0,3.09350000000001,7,train,2020-11,5210f76300b0,-0.190112513134596,8098.87486865404,9976.5,-18.820479440143938,237
238,2020-11-25 12:10:00,2020-11-25 12:15:00,LONG,19215.28,19186.45708,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999326,-0.002349999999999933,0.0028191106244612753,0.0005490422205662843,19218.12,18625.0,3.1845369127516725,2,train,2020-11,5210f76300b0,-0.19246251313459595,8075.37486865404,9976.5,-19.05603299098842,238
239,2020-11-25 12:20:00,2020-11-25 12:25:00,LONG,19219.57,19190.740645,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998977,-0.0023499999999998977,0.002266439883930874,0.0008501751079758884,19218.12,18625.0,3.1845369127516725,4,train,2020-11,5210f76300b0,-0.19481251313459585,8051.874868654041,9976.5,-19.291586541832896,239
240,2020-11-25 12:30:00,2020-11-25 12:50:00,LONG,19229.2,19296.502200000003,TP,4,5e-05,0.0008,0.0008500000000000001,0.003500000000000099,0.002650000000000099,0.0009194350258981284,0.004085453372995115,19218.12,18625.0,3.1845369127516725,6,train,2020-11,5210f76300b0,-0.19216251313459576,8078.374868654042,9976.5,-19.02596232492315,240
241,2020-11-26 12:15:00,2020-11-26 12:20:00,SHORT,17206.8,17232.6102,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999994,-0.002349999999999994,0.008680289187995478,0.0,18915.03,17200.0,9.971104651162783,3,train,2020-11,5210f76300b0,-0.19451251313459575,8054.874868654043,9976.5,-19.261515875767625,241
242,2020-11-26 12:40:00,2020-11-26 12:45:00,SHORT,17178.97,17204.738455000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000738,-0.002350000000000074,0.010332982710837635,0.0,18915.03,17200.0,9.971104651162783,8,train,2020-11,5210f76300b0,-0.19686251313459582,8031.374868654042,9976.5,-19.497069426612118,242
243,2020-11-27 12:35:00,2020-11-27 12:40:00,SHORT,16987.94,17013.42191,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001323,-0.0023500000000001324,0.0036531798440541533,0.0015981926001621043,17457.62,17012.56,2.6160671880069644,7,train,2020-11,5210f76300b0,-0.19921251313459595,8007.87486865404,9976.5,-19.73262297745662,243
244,2020-11-27 12:45:00,2020-11-27 12:50:00,SHORT,17007.32,17032.830980000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001616,-0.002350000000000162,0.0025577222043214336,0.0013558867593484046,17457.62,17012.56,2.6160671880069644,9,train,2020-11,5210f76300b0,-0.2015625131345961,7984.374868654038,9976.5,-19.968176528301125,244
245,2020-11-28 12:15:00,2020-11-28 12:20:00,LONG,17210.65,17184.834025000004,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998667,-0.002349999999999867,0.0052670875301049904,0.0,17190.0,16872.0,1.8847795163584635,3,train,2020-11,5210f76300b0,-0.203912513134596,7960.87486865404,9976.5,-20.20373007914559,245
246,2020-11-29 12:40:00,2020-11-29 12:45:00,LONG,17983.02,17956.04547,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999725,-0.0023499999999999728,0.0023549993271431706,0.00168436669702869,17886.21,17517.0,2.107723925329675,8,train,2020-11,5210f76300b0,-0.20626251313459595,7937.37486865404,9976.5,-20.439283629990072,246
247,2020-12-03 12:05:00,2020-12-03 12:15:00,LONG,19307.07,19278.109395,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000011,-0.002350000000000011,0.0037001989426670486,0.0019127708140075264,19299.0,18867.2,2.288627883310715,1,train,2020-12,5210f76300b0,-0.20861251313459597,7913.87486865404,9976.5,-20.674837180834558,247
248,2020-12-03 12:25:00,2020-12-03 12:30:00,LONG,19308.15,19279.187775000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999964,-0.002349999999999964,0.004576823776488302,0.001579643829160225,19299.0,18867.2,2.288627883310715,5,train,2020-12,5210f76300b0,-0.21096251313459594,7890.374868654041,9976.5,-20.910390731679033,248
249,2020-12-03 12:35:00,2020-12-03 13:00:00,LONG,19291.66,19359.18081,TP,5,5e-05,0.0008,0.0008500000000000001,0.0035000000000000933,0.0026500000000000933,0.0012653136122034005,0.004328295232240253,19299.0,18867.2,2.288627883310715,7,train,2020-12,5210f76300b0,-0.20831251313459584,7916.874868654041,9976.5,-20.644766514769298,249
250,2020-12-05 12:20:00,2020-12-05 12:55:00,LONG,18995.18,19061.66313,TP,7,5e-05,0.0008,0.0008500000000000001,0.003500000000000028,0.0026500000000000278,0.00011845110180582653,0.0044658697627502405,18990.08,18500.0,2.6490810810810905,4,train,2020-12,5210f76300b0,-0.2056625131345958,7943.374868654042,9976.5,-20.37914229785955,250
251,2020-12-07 12:10:00,2020-12-07 12:20:00,SHORT,19155.01,19183.742514999998,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999842,-0.002349999999999984,0.001724875111002337,0.0011098923989075653,19420.91,19157.55,1.3747060558369968,2,train,2020-12,5210f76300b0,-0.2080125131345958,7919.874868654042,9976.5,-20.614695848704034,251
252,2020-12-10 12:10:00,2020-12-10 12:15:00,SHORT,18256.16,18283.54424,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999677,-0.0023499999999999676,0.0018881298148132556,0.00022896381276239314,18557.32,18278.44,1.525731955243451,2,train,2020-12,5210f76300b0,-0.21036251313459575,7896.374868654042,9976.5,-20.850249399548517,252
253,2020-12-10 12:20:00,2020-12-10 12:40:00,SHORT,18264.56,18200.63404,TP,4,5e-05,0.0008,0.0008500000000000001,0.0035000000000000265,0.0026500000000000265,0.0,0.003528691630129646,18557.32,18278.44,1.525731955243451,4,train,2020-12,5210f76300b0,-0.20771251313459574,7922.874868654043,9976.5,-20.58462518263877,253
254,2020-12-11 12:10:00,2020-12-11 12:15:00,SHORT,17698.82,17725.36823,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000187,-0.0023500000000000187,0.0047669844656309844,0.001712543548101021,18292.73,17700.51,3.3457793024042877,2,train,2020-12,5210f76300b0,-0.21006251313459576,7899.374868654042,9976.5,-20.820178733483267,254
255,2020-12-13 12:25:00,2020-12-13 12:30:00,LONG,19303.84,19371.403440000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000089,0.002650000000000089,0.0,0.0037282737527870704,19306.27,18711.12,3.1807288927653796,5,train,2020-12,5210f76300b0,-0.20741251313459566,7925.874868654044,9976.5,-20.55455451657351,255
256,2020-12-13 12:35:00,2020-12-13 12:40:00,LONG,19375.8,19346.7363,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999376,-0.0023499999999999376,0.0016365775864738037,0.0012489806872490801,19306.27,18711.12,3.1807288927653796,7,train,2020-12,5210f76300b0,-0.2097625131345956,7902.374868654044,9976.5,-20.790108067417993,256
257,2020-12-22 12:05:00,2020-12-22 12:10:00,LONG,23191.78,23156.99233,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999909,-0.002349999999999909,0.004388623900364649,0.0,23076.77,22428.86,2.888733533492116,1,train,2020-12,5210f76300b0,-0.2121125131345955,7878.874868654045,9976.5,-21.02566161826247,257
258,2020-12-22 12:20:00,2020-12-22 12:30:00,LONG,23143.65,23108.934525000004,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998808,-0.002349999999999881,0.0023738692902805876,0.0022343061703749894,23076.77,22428.86,2.888733533492116,4,train,2020-12,5210f76300b0,-0.21446251313459538,7855.374868654046,9976.5,-21.261215169106944,258
259,2020-12-22 12:45:00,2020-12-22 12:50:00,LONG,23082.0,23162.787,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000113,0.0026500000000000113,0.0,0.0094445888571181,23076.77,22428.86,2.888733533492116,9,train,2020-12,5210f76300b0,-0.21181251313459537,7881.874868654047,9976.5,-20.995590952197198,259
260,2020-12-23 12:25:00,2020-12-23 12:30:00,SHORT,23260.37,23295.260555,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000761,-0.002350000000000076,0.007171854961894403,0.00023516392903455646,24050.0,23319.11,3.1342962917538424,5,train,2020-12,5210f76300b0,-0.21416251313459544,7858.374868654046,9976.5,-21.23114450304169,260
261,2020-12-24 12:05:00,2020-12-24 12:10:00,LONG,23253.28,23218.40008,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999744,-0.0023499999999999745,0.0048444778543069115,0.0,23242.04,22703.42,2.372417900034456,1,train,2020-12,5210f76300b0,-0.2165125131345954,7834.874868654046,9976.5,-21.466698053886173,261
262,2021-01-07 12:05:00,2021-01-07 12:10:00,LONG,38046.14,37989.07079,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000388,-0.0023500000000000387,0.005155319304402482,0.00404403705605879,37700.8,36422.71,3.5090469654784164,1,train,2021-01,5210f76300b0,-0.21886251313459545,7811.374868654045,9976.5,-21.70225160473067,262
263,2021-01-07 12:20:00,2021-01-07 12:25:00,LONG,37757.92,37890.072720000004,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000146,0.0026500000000001457,0.0,0.00735686711556142,37700.8,36422.71,3.5090469654784164,4,train,2021-01,5210f76300b0,-0.2162125131345953,7837.874868654047,9976.5,-21.436627387820913,263
264,2021-01-16 12:05:00,2021-01-16 12:15:00,LONG,37774.2,37717.5387,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999937,-0.0023499999999999936,0.009649178539849897,0.002959692064954464,37669.0,35520.0,6.050112612612613,1,train,2021-01,5210f76300b0,-0.2185625131345953,7814.374868654047,9976.5,-21.6721809386654,264
265,2021-01-19 12:05:00,2021-01-19 12:10:00,LONG,37313.72,37257.74942,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000284,-0.0023500000000000283,0.0030401686028624945,0.0,37280.0,36002.01,3.5497740265057365,1,train,2021-01,5210f76300b0,-0.2209125131345953,7790.8748686540475,9976.5,-21.907734489509874,265
266,2021-01-19 12:20:00,2021-01-19 12:25:00,LONG,37361.0,37304.9585,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999983,-0.002349999999999983,0.006985894381842028,0.0,37280.0,36002.01,3.5497740265057365,4,train,2021-01,5210f76300b0,-0.2232625131345953,7767.374868654047,9976.5,-22.143288040354367,266
267,2021-01-20 12:30:00,2021-01-20 12:35:00,SHORT,34722.56,34774.64384,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999807,-0.0023499999999999806,0.0019143173775205851,0.004215990986839663,36415.31,34737.0,4.831476523591553,6,train,2021-01,5210f76300b0,-0.2256125131345953,7743.874868654047,9976.5,-22.37884159119885,267
268,2021-01-20 12:40:00,2021-01-20 12:45:00,SHORT,34631.07,34509.861255,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999998925,0.0026499999999998925,0.0014426351827996977,0.004505780502883708,36415.31,34737.0,4.831476523591553,8,train,2021-01,5210f76300b0,-0.2229625131345954,7770.374868654047,9976.5,-22.113217374289114,268
269,2021-01-20 12:55:00,2021-01-20 13:00:00,SHORT,34669.2,34721.203799999996,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999595,-0.0023499999999999598,0.002330598917771478,0.0023156000138451088,36415.31,34737.0,4.831476523591553,11,train,2021-01,5210f76300b0,-0.22531251313459535,7746.874868654047,9976.5,-22.3487709251336,269
270,2021-01-31 12:05:00,2021-01-31 12:20:00,SHORT,33453.93,33504.110895000005,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001484,-0.0023500000000001484,0.003451014574371295,0.002619722107387665,34342.69,33450.0,2.668729446935732,1,train,2021-01,5210f76300b0,-0.2276625131345955,7723.374868654045,9976.5,-22.5843244759781,270
271,2021-02-13 12:45:00,2021-02-13 12:55:00,SHORT,46909.4,46979.76410000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000131,-0.002350000000000131,0.0023524069802640523,0.0017139421949545603,48150.0,46990.0,2.4686103426260906,9,train,2021-02,5210f76300b0,-0.23001251313459564,7699.874868654044,9976.5,-22.819878026822593,271
272,2021-02-13 13:00:00,2021-02-13 13:05:00,SHORT,46879.81,46950.129715,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001087,-0.002350000000000109,0.00254245910979593,0.006873961306583794,48150.0,46990.0,2.4686103426260906,12,train,2021-02,5210f76300b0,-0.23236251313459574,7676.374868654042,9976.5,-23.055431577667097,272
273,2021-02-17 12:05:00,2021-02-17 12:10:00,LONG,51351.47,51274.442795,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999708,-0.002349999999999971,0.003390555323927447,0.0,51266.09,48947.0,4.737961468527176,1,train,2021-02,5210f76300b0,-0.2347125131345957,7652.874868654043,9976.5,-23.290985128511572,273
274,2021-02-17 12:15:00,2021-02-17 12:30:00,LONG,51258.15,51437.553525,TP,3,5e-05,0.0008,0.0008500000000000001,0.00350000000000003,0.00265000000000003,0.001149865923760462,0.0038027123491580998,51266.09,48947.0,4.737961468527176,3,train,2021-02,5210f76300b0,-0.23206251313459567,7679.374868654043,9976.5,-23.025360911601833,274
275,2021-02-17 12:35:00,2021-02-17 12:40:00,LONG,51408.19,51331.07771500001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999146,-0.0023499999999999147,0.0030578785209128033,0.001117331693646383,51266.09,48947.0,4.737961468527176,7,train,2021-02,5210f76300b0,-0.23441251313459557,7655.874868654045,9976.5,-23.2609144624463,275
276,2021-02-17 12:45:00,2021-02-17 12:50:00,LONG,51253.93,51177.049105000006,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998981,-0.002349999999999898,0.009301335526856247,0.0,51266.09,48947.0,4.737961468527176,9,train,2021-02,5210f76300b0,-0.23676251313459548,7632.374868654045,9976.5,-23.496468013290787,276
277,2021-02-21 12:45:00,2021-02-21 12:50:00,LONG,57043.0,56957.4355,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000072,-0.0023500000000000075,0.0063306628333012396,0.0,56959.71,55477.59,2.6715652212001326,9,train,2021-02,5210f76300b0,-0.2391125131345955,7608.874868654046,9976.5,-23.732021564135263,277
278,2021-02-23 12:40:00,2021-02-23 12:45:00,SHORT,48342.75,48415.264125,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000313,-0.0023500000000000313,0.010079070801723112,0.013865367609414045,54183.59,48615.0,11.454468785354308,8,train,2021-02,5210f76300b0,-0.24146251313459552,7585.374868654045,9976.5,-23.967575114979756,278
279,2021-02-23 12:50:00,2021-02-23 12:55:00,SHORT,48525.68,48598.46852,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000388,-0.0023500000000000387,0.019162018955736396,0.0,54183.59,48615.0,11.454468785354308,10,train,2021-02,5210f76300b0,-0.24381251313459557,7561.874868654044,9976.5,-24.20312866582425,279
280,2021-03-06 12:05:00,2021-03-06 12:10:00,SHORT,47832.95,47665.534675,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999998847,0.0026499999999998847,0.0,0.00509585965323067,49156.0,48115.83,2.161804129742744,1,train,2021-03,5210f76300b0,-0.2411625131345957,7588.374868654043,9976.5,-23.93750444891452,280
281,2021-03-12 12:05:00,2021-03-12 12:10:00,SHORT,56339.8,56424.309700000005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000414,-0.0023500000000000413,0.008960095704990036,0.0,58081.51,56350.0,3.072777284826978,1,train,2021-03,5210f76300b0,-0.24351251313459574,7564.874868654042,9976.5,-24.173057999759013,281
282,2021-03-12 12:35:00,2021-03-12 12:40:00,SHORT,56277.32,56361.735980000005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000928,-0.002350000000000093,0.004871411787199558,0.0005766088363837704,58081.51,56350.0,3.072777284826978,7,train,2021-03,5210f76300b0,-0.24586251313459584,7541.374868654041,9976.5,-24.408611550603506,282
283,2021-03-14 12:10:00,2021-03-14 12:15:00,SHORT,60364.91,60153.632815000004,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999983,0.002649999999999983,0.0005350790715996369,0.003678461543303931,61724.79,60455.28,2.099915838616581,2,train,2021-03,5210f76300b0,-0.24321251313459585,7567.874868654041,9976.5,-24.142987333693767,283
284,2021-03-14 12:25:00,2021-03-14 12:45:00,SHORT,60429.1,60217.598150000005,TP,4,5e-05,0.0008,0.0008500000000000001,0.003499999999999889,0.002649999999999889,0.0009862797890420104,0.004768232523734417,61724.79,60455.28,2.099915838616581,5,train,2021-03,5210f76300b0,-0.24056251313459595,7594.37486865404,9976.5,-23.87736311678404,284
285,2021-03-14 12:55:00,2021-03-14 13:05:00,SHORT,60388.42,60479.00263,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000733,-0.0023500000000000734,0.0015446670073500654,0.0017296362448296725,61724.79,60455.28,2.099915838616581,11,train,2021-03,5210f76300b0,-0.24291251313459603,7570.874868654039,9976.5,-24.112916667628532,285
286,2021-03-17 12:35:00,2021-03-17 12:40:00,SHORT,55167.14,55249.89071,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000046,-0.002350000000000005,0.0016832483975062072,0.00015824637637542794,57189.43,55185.42,3.6314120649983317,7,train,2021-03,5210f76300b0,-0.24526251313459602,7547.37486865404,9976.5,-24.348470218473008,286
287,2021-03-17 12:45:00,2021-03-17 12:50:00,SHORT,55165.01,55247.757515000005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000497,-0.00235000000000005,0.004506842290067478,0.0002407323047707022,57189.43,55185.42,3.6314120649983317,9,train,2021-03,5210f76300b0,-0.24761251313459606,7523.874868654039,9976.5,-24.584023769317504,287
288,2021-03-17 13:00:00,2021-03-17 13:05:00,SHORT,55151.01,55233.736515000004,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000382,-0.0023500000000000383,0.0031970402717919344,0.0,57189.43,55185.42,3.6314120649983317,12,train,2021-03,5210f76300b0,-0.2499625131345961,7500.374868654038,9976.5,-24.819577320161994,288
289,2021-03-18 12:05:00,2021-03-18 12:10:00,SHORT,58029.8,57826.695700000004,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999836,0.0026499999999999835,0.0,0.0048216605950736156,59561.54,58119.0,2.482045458455928,1,train,2021-03,5210f76300b0,-0.24731251313459612,7526.874868654038,9976.5,-24.553953103252258,289
290,2021-03-18 12:55:00,2021-03-18 13:00:00,SHORT,58014.02,58101.04103,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000607,-0.002350000000000061,0.0018959210204706595,0.00029372210372585105,59561.54,58119.0,2.482045458455928,11,train,2021-03,5210f76300b0,-0.2496625131345962,7503.374868654038,9976.5,-24.789506654096744,290
291,2021-03-20 12:35:00,2021-03-20 12:45:00,LONG,58932.87,59139.135045,TP,2,5e-05,0.0008,0.0008500000000000001,0.0035000000000000014,0.0026500000000000013,1.4423190318167446e-05,0.0036843615456026045,58913.98,57820.17,1.8917446973953984,7,train,2021-03,5210f76300b0,-0.24701251313459618,7529.874868654038,9976.5,-24.523882437187005,291
292,2021-03-27 12:10:00,2021-03-27 12:15:00,SHORT,54175.01,53985.397465,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000035,0.0026500000000000035,0.0006608212901113564,0.003518227315509467,55555.0,54495.12,1.9449080945229542,2,train,2021-03,5210f76300b0,-0.24436251313459617,7556.374868654038,9976.5,-24.258258220277266,292
293,2021-04-01 12:45:00,2021-04-01 12:50:00,SHORT,58478.28,58565.99742,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000148,-0.002350000000000015,0.003943002427568009,0.0,59314.53,58500.2,1.392012335000567,9,train,2021-04,5210f76300b0,-0.2467125131345962,7532.874868654038,9976.5,-24.493811771121752,293
294,2021-04-09 12:05:00,2021-04-09 12:25:00,LONG,58577.03,58489.164455000006,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998855,-0.0023499999999998856,0.0015625578831838835,0.0020992870413539433,58419.45,57654.0,1.3276615672806693,1,train,2021-04,5210f76300b0,-0.24906251313459607,7509.374868654039,9976.5,-24.729365321966227,294
295,2021-04-09 12:35:00,2021-04-09 12:50:00,LONG,58486.59,58398.860115,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998868,-0.002349999999999887,0.002164598756740623,0.0003737608911718153,58419.45,57654.0,1.3276615672806693,7,train,2021-04,5210f76300b0,-0.25141251313459595,7485.874868654041,9976.5,-24.964918872810692,295
296,2021-04-09 12:55:00,2021-04-09 13:35:00,LONG,58500.0,58704.75,TP,8,5e-05,0.0008,0.0008500000000000001,0.0035,0.00265,0.0011965811965811966,0.0041716239316239466,58419.45,57654.0,1.3276615672806693,11,train,2021-04,5210f76300b0,-0.24876251313459594,7512.37486865404,9976.5,-24.699294655900964,296
297,2021-04-16 12:35:00,2021-04-16 12:40:00,SHORT,60968.01,60754.621965000006,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999394,0.0026499999999999393,0.0,0.00428929860102047,63520.61,61025.0,4.0894879147890215,7,train,2021-04,5210f76300b0,-0.246112513134596,7538.874868654039,9976.5,-24.433670438991236,297
298,2021-04-17 13:00:00,2021-04-17 13:15:00,SHORT,61061.52,60847.80468,TP,3,5e-05,0.0008,0.0008500000000000001,0.00349999999999993,0.0026499999999999298,0.00036536922107417155,0.008340113380734622,62506.05,61114.14,2.2775580250331653,12,train,2021-04,5210f76300b0,-0.24346251313459608,7565.374868654039,9976.5,-24.1680462220815,298
299,2021-04-20 12:10:00,2021-04-20 12:15:00,LONG,55856.77,55772.984845,SL,1,5e-05,0.0008,0.0008500000000000001,-0.00149999999999996,-0.0023499999999999598,0.002422445837809771,0.0007739437851491092,55792.15,53329.96,4.616898268815508,2,train,2021-04,5210f76300b0,-0.24581251313459604,7541.874868654039,9976.5,-24.403599772925983,299
300,2021-04-20 12:20:00,2021-04-20 12:25:00,LONG,55852.63,55768.851055,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999968,-0.002349999999999968,0.002963155002727714,0.0,55792.15,53329.96,4.616898268815508,4,train,2021-04,5210f76300b0,-0.248162513134596,7518.374868654039,9976.5,-24.63915332377047,300
301,2021-04-20 12:30:00,2021-04-20 12:40:00,LONG,55790.01,55985.275035000006,TP,2,5e-05,0.0008,0.0008500000000000001,0.003500000000000071,0.002650000000000071,0.0,0.0051695635114601375,55792.15,53329.96,4.616898268815508,6,train,2021-04,5210f76300b0,-0.24551251313459593,7544.874868654041,9976.5,-24.373529106860712,301
302,2021-04-20 12:45:00,2021-04-20 13:00:00,LONG,55791.54,55986.810390000006,TP,3,5e-05,0.0008,0.0008500000000000001,0.003500000000000092,0.002650000000000092,0.0,0.003736408781689825,55792.15,53329.96,4.616898268815508,9,train,2021-04,5210f76300b0,-0.24286251313459584,7571.374868654042,9976.5,-24.107904889950966,302
303,2021-04-22 12:05:00,2021-04-22 12:10:00,LONG,55018.54,54936.01219,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999924,-0.0023499999999999927,0.004834552134607679,0.0,54850.0,52561.0,4.354939974505812,1,train,2021-04,5210f76300b0,-0.24521251313459583,7547.874868654042,9976.5,-24.343458440795448,303
304,2021-04-22 12:20:00,2021-04-22 12:25:00,LONG,55016.88,54934.35468,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000117,-0.002350000000000012,0.003014711121386756,0.0,54850.0,52561.0,4.354939974505812,4,train,2021-04,5210f76300b0,-0.24756251313459585,7524.374868654041,9976.5,-24.579011991639945,304
305,2021-04-22 12:30:00,2021-04-22 12:35:00,LONG,54926.98,55119.22443000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000111,0.002650000000000111,0.0,0.010823460528869419,54850.0,52561.0,4.354939974505812,6,train,2021-04,5210f76300b0,-0.24491251313459572,7550.874868654043,9976.5,-24.313387774730185,305
306,2021-04-24 12:05:00,2021-04-24 12:10:00,SHORT,49050.99,49124.566485,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000103,-0.002350000000000103,0.006870605465863218,0.0,51166.22,49304.06,3.7768897733776967,1,train,2021-04,5210f76300b0,-0.24726251313459582,7527.374868654042,9976.5,-24.54894132557468,306
307,2021-04-24 12:15:00,2021-04-24 12:20:00,SHORT,49285.61,49113.110365,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000027,0.0026500000000000026,0.00028000059246508077,0.005372967890627663,51166.22,49304.06,3.7768897733776967,3,train,2021-04,5210f76300b0,-0.2446125131345958,7553.874868654042,9976.5,-24.283317108664942,307
308,2021-04-24 12:25:00,2021-04-24 12:30:00,SHORT,49221.1,49294.93165,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000018,-0.002350000000000002,0.006982980876087677,0.0,51166.22,49304.06,3.7768897733776967,5,train,2021-04,5210f76300b0,-0.2469625131345958,7530.374868654042,9976.5,-24.518870659509425,308
