trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,pullback_stoch_min,pullback_stoch_max,volatility_regime,trend_regime,split,month,spec_hash,cumulative_pnl_pct,equity_usdt,peak_equity,rolling_drawdown_pct,underwater_trades
100,2025-08-29 12:51:00,2025-08-29 12:52:00,SHORT,110538.0,110620.9035,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000032,-0.0016000000000000033,0.001604606560639738,0.0,110806.4056900154,111297.56201279245,57.29542560666773,66.44287051183859,57.29542560666773,91.85056432608297,High,Trending,train,2025-08,65d674ca66c2,-0.08904237430457258,9109.576256954273,9984.0,-8.758250631467618,100
101,2025-08-29 12:53:00,2025-08-29 12:54:00,SHORT,110655.29,110738.2814675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000329,-0.0016000000000000328,0.0014011982617369936,0.0,110800.14822826874,111275.08506689333,75.06726696317425,61.87576063539444,53.26458933634128,81.79355404167232,High,Trending,train,2025-08,65d674ca66c2,-0.09064237430457261,9093.576256954275,9984.0,-8.918507041724009,101
102,2025-08-29 14:26:00,2025-08-29 14:27:00,SHORT,108635.65,108418.3787,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999363,0.0011499999999999362,0.0,0.0027089634019771005,109130.35096930237,109673.95639304267,22.502414231910393,42.15435483307954,22.502414231910393,85.90837085691562,High,Trending,train,2025-08,65d674ca66c2,-0.08949237430457267,9105.076256954273,9984.0,-8.803322746852233,102
103,2025-08-31 12:32:00,2025-08-31 13:02:00,SHORT,108416.69,108410.66,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,5.561874283377251e-05,-0.0007943812571662276,0.000640491791439144,0.001245472445248041,108487.96980497333,108551.47072434064,71.03437638182173,73.01229464431974,71.03437638182173,92.72935300319226,Low,Trending,train,2025-08,65d674ca66c2,-0.0902867555617389,9097.13244438261,9984.0,-8.882888177257506,103
104,2025-09-01 12:06:00,2025-09-01 12:24:00,LONG,108749.35,108966.8487,TP,18,5e-05,0.0008,0.0008500000000000001,0.0019999999999999675,0.0011499999999999675,0.0,0.002246266299522699,108680.2579515771,108596.66721544621,61.5529010357831,32.87183908255087,5.347838620614521,61.5529010357831,High,Trending,train,2025-09,65d674ca66c2,-0.08913675556173893,9108.63244438261,9984.0,-8.76770388238571,104
105,2025-09-01 13:15:00,2025-09-01 13:17:00,LONG,109188.39,109106.4987075,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000372,-0.0016000000000000372,0.0008620879930549819,0.00040498811274716263,109069.94736708666,108945.91683009111,46.65383793029809,33.09041991023553,18.468279012174705,46.65383793029809,High,Trending,train,2025-09,65d674ca66c2,-0.09073675556173896,9092.63244438261,9984.0,-8.92796029264212,105
106,2025-09-01 13:36:00,2025-09-01 13:43:00,LONG,109260.0,109178.055,SL,7,5e-05,0.0008,0.0008500000000000001,-0.000750000000000064,-0.001600000000000064,0.0011900970162914044,0.0003838550247117182,109235.28080937002,109088.88070290576,20.46396400105458,20.779654667017947,3.142612381081625,23.349780701753975,High,Trending,train,2025-09,65d674ca66c2,-0.09233675556173902,9076.632444382609,9984.0,-9.08821670289855,106
107,2025-09-02 14:09:00,2025-09-02 14:15:00,LONG,110987.86,110904.61910499999,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000894,-0.0016000000000000894,0.0010438979542447308,0.001997065264615375,110496.5814736813,110014.18844990357,44.97798359536628,26.643281465749038,9.53000039458697,44.97798359536628,High,Trending,train,2025-09,65d674ca66c2,-0.09393675556173911,9060.632444382609,9984.0,-9.24847311315496,107
108,2025-09-04 12:21:00,2025-09-04 12:22:00,SHORT,110867.99,110951.1409925,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999992,-0.001599999999999992,0.0008788830752680532,0.0,111452.12044304606,111654.91670706873,12.192714233028843,16.475782676492603,11.6818919564479,68.55761997984735,Medium,Trending,train,2025-09,65d674ca66c2,-0.0955367555617391,9044.632444382609,9984.0,-9.40872952341137,108
109,2025-09-05 12:14:00,2025-09-05 12:20:00,LONG,112372.24,112596.98448,TP,6,5e-05,0.0008,0.0008500000000000001,0.001999999999999946,0.0011499999999999458,8.649823123576751e-05,0.0028028274598779187,110843.88828101354,110430.77595399077,42.178486479449255,25.255481787334332,6.467059322970936,42.178486479449255,Low,Trending,train,2025-09,65d674ca66c2,-0.09438675556173916,9056.132444382609,9984.0,-9.293545228539575,109
110,2025-09-05 12:44:00,2025-09-05 12:50:00,LONG,112592.52,112817.70504,TP,6,5e-05,0.0008,0.0008500000000000001,0.00199999999999997,0.00114999999999997,0.0003787107704845705,0.0021273171610333395,112089.13930450904,111417.92967227842,42.59529721131977,28.023957693897255,17.13462261205027,42.59529721131977,High,Trending,train,2025-09,65d674ca66c2,-0.09323675556173919,9067.632444382609,9984.0,-9.17836093366778,110
111,2025-09-05 13:13:00,2025-09-05 13:16:00,LONG,113106.01,113021.18049249999,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000531,-0.0016000000000000532,0.0011620072178303612,0.0,112735.53950205627,112122.3866327108,63.945269437780325,53.20525413822434,11.454290007785957,63.945269437780325,Low,Trending,train,2025-09,65d674ca66c2,-0.09483675556173925,9051.632444382609,9984.0,-9.338617343924192,111
112,2025-09-08 12:14:00,2025-09-08 12:44:00,LONG,111970.47,112065.99,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.000853082067084331,3.082067084330992e-06,0.0003235674548833806,0.0016381997860685322,111603.12189279223,111437.92859966433,42.46679235585268,29.834778118320177,17.380134525255023,42.46679235585268,High,Trending,train,2025-09,65d674ca66c2,-0.09483367349465492,9051.663265053452,9984.0,-9.338308643294752,112
113,2025-09-08 12:47:00,2025-09-08 13:08:00,LONG,112099.21,112323.40842,TP,21,5e-05,0.0008,0.0008500000000000001,0.0020000000000000052,0.0011500000000000052,0.0007406831859030352,0.002418304285998059,111917.06935584865,111720.14035308838,40.25930565441175,27.87695957958944,11.52820646611202,40.25930565441175,Medium,Trending,train,2025-09,65d674ca66c2,-0.09368367349465492,9063.16326505345,9984.0,-9.223124348422974,113
114,2025-09-08 13:20:00,2025-09-08 13:21:00,LONG,112299.69,112215.4652325,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999664,-0.0015999999999999665,0.0008392721297805898,0.0,112134.70470801929,111950.68040974477,39.665807761380556,29.43789420716045,14.205772884620018,39.665807761380556,High,Trending,train,2025-09,65d674ca66c2,-0.09528367349465489,9047.16326505345,9984.0,-9.383380758679385,114
115,2025-09-09 14:51:00,2025-09-09 14:53:00,SHORT,111655.72,111739.46179,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000003,-0.0016000000000000003,0.0011430672785953523,0.00018458525904450378,112025.22264912918,112251.6632998848,62.380968328923665,74.1925194389181,53.31764838342591,84.26330658188589,Medium,Trending,train,2025-09,65d674ca66c2,-0.09688367349465489,9031.163265053452,9984.0,-9.543637168935778,115
116,2025-09-09 15:01:00,2025-09-09 15:11:00,SHORT,111694.21,111470.82158,TP,10,5e-05,0.0008,0.0008500000000000001,0.0020000000000000265,0.0011500000000000264,2.981354181194526e-05,0.0027011247942038503,111938.3755297314,112163.23528246715,22.82334957295427,36.88500987780245,22.82334957295427,65.18867504232163,High,Trending,train,2025-09,65d674ca66c2,-0.09573367349465486,9042.66326505345,9984.0,-9.428452874064,116
117,2025-09-10 13:26:00,2025-09-10 13:31:00,LONG,113571.71,113486.5312175,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000572,-0.001600000000000057,0.0010475319954238705,0.0008360356641631713,113356.2610647925,112964.54340521348,42.43375720010863,25.08806410422086,3.683411830801727,42.43375720010863,Low,Trending,train,2025-09,65d674ca66c2,-0.09733367349465492,9026.66326505345,9984.0,-9.58870928432041,117
118,2025-09-15 12:26:00,2025-09-15 12:55:00,SHORT,114904.15,114674.34169999999,TP,29,5e-05,0.0008,0.0008500000000000001,0.002000000000000037,0.0011500000000000368,0.0,0.0020215980014646434,115063.09765845013,115173.11557413742,20.113241423735385,51.16267737311895,20.113241423735385,95.8451715997956,Medium,Trending,train,2025-09,65d674ca66c2,-0.09618367349465488,9038.163265053452,9984.0,-9.473524989448597,118
119,2025-09-15 13:07:00,2025-09-15 13:12:00,SHORT,114677.76,114763.76832,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000706,-0.0016000000000000705,0.0008630269722743204,4.848368157869208e-05,114817.68428583871,114948.29717283085,45.6279030487275,62.84363979503715,45.6279030487275,80.01643581109346,Medium,Trending,train,2025-09,65d674ca66c2,-0.09778367349465496,9022.16326505345,9984.0,-9.633781399705025,119
120,2025-09-17 12:11:00,2025-09-17 12:34:00,LONG,116269.15,116501.6883,TP,23,5e-05,0.0008,0.0008500000000000001,0.0020000000000000013,0.0011500000000000013,0.00016470405090253243,0.0021310898032711073,115699.22387862712,115474.87796979319,65.73398215733408,34.295601449894455,4.738573477144727,65.93024065640978,Low,Trending,train,2025-09,65d674ca66c2,-0.09663367349465496,9033.66326505345,9984.0,-9.51859710483323,120
121,2025-09-17 12:44:00,2025-09-17 12:45:00,LONG,116224.25,116137.0818125,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000581,-0.0016000000000000582,0.0008191922081665952,0.0,116144.24882976738,115878.96586238388,29.34079831089713,20.08049187693341,0.0028586538583335965,29.34079831089713,Low,Trending,train,2025-09,65d674ca66c2,-0.09823367349465502,9017.66326505345,9984.0,-9.678853515089642,121
122,2025-09-17 12:49:00,2025-09-17 13:00:00,LONG,116235.44,116148.26342,SL,11,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999946,-0.0015999999999999947,0.0010858134145662148,0.00035204409257622504,116150.70289417711,115907.46721771499,71.66992810504256,45.99558150626283,18.920204555250198,71.66992810504256,Medium,Trending,train,2025-09,65d674ca66c2,-0.09983367349465501,9001.66326505345,9984.0,-9.839109925346051,122
123,2025-09-18 12:13:00,2025-09-18 12:43:00,LONG,117105.18,117228.71,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.001054863670420159,0.00020486367042015885,0.0003156991005862133,0.001484306672002101,116323.3368575329,116090.89569014964,66.66682590399908,38.20099170196435,14.594980561374273,66.66682590399908,High,Trending,train,2025-09,65d674ca66c2,-0.09962880982423485,9003.711901757652,9984.0,-9.818590727587626,123
124,2025-09-18 12:53:00,2025-09-18 13:14:00,LONG,117146.63,117380.92326000001,TP,21,5e-05,0.0008,0.0008500000000000001,0.0020000000000000495,0.0011500000000000494,0.0007195256064985237,0.002050677855607079,117007.98776920456,116695.01819927715,36.8762300092637,23.248760803764657,11.11377055275505,36.8762300092637,Low,Trending,train,2025-09,65d674ca66c2,-0.09847880982423479,9015.211901757652,9984.0,-9.70340643271583,124
125,2025-09-21 12:26:00,2025-09-21 12:56:00,SHORT,115717.55,115705.96,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.00010015766839167012,-0.0007498423316083299,0.00025648659170534645,0.00010024408570701523,115806.13257051668,115871.86043952577,19.60332791398716,52.926755888737915,19.60332791398716,99.9942647396221,Medium,Trending,train,2025-09,65d674ca66c2,-0.09922865215584312,9007.713478441568,9984.0,-9.778510832916982,125
126,2025-09-22 12:49:00,2025-09-22 12:50:00,SHORT,112578.0,112662.4335,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999928,-0.001599999999999993,0.000999573628950584,0.0,112998.29656481887,113697.2365978983,77.16915473227156,78.58018517218983,70.38581856100286,81.37128619946505,High,Trending,train,2025-09,65d674ca66c2,-0.10082865215584311,8991.713478441568,9984.0,-9.938767243173393,126
127,2025-09-22 12:54:00,2025-09-22 12:56:00,SHORT,112684.5,112769.01337500001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000847,-0.0016000000000000849,0.0013110055065248187,0.0,112946.0670005882,113603.33202302092,66.86520862416377,78.79936201794543,66.86520862416377,96.4873429687678,High,Trending,train,2025-09,65d674ca66c2,-0.1024286521558432,8975.713478441568,9984.0,-10.099023653429803,127
128,2025-09-24 12:11:00,2025-09-24 12:41:00,LONG,113010.46,113082.1,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.000633923620875443,-0.0002160763791245571,0.0005880871558261633,0.000633923620875443,112923.96890929027,112895.71550767987,58.26512865256753,31.304360936908477,6.6983422767941825,58.772872538639824,Low,Trending,train,2025-09,65d674ca66c2,-0.10264472853496776,8973.552714650323,9984.0,-10.12066591896712,128
129,2025-09-24 15:11:00,2025-09-24 15:12:00,LONG,113650.47,113565.23214749999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000833,-0.0016000000000000833,0.0009941005963283384,0.0,113504.95547281721,113342.35504814188,15.218220204499795,19.061403138120564,9.15322441807443,24.594492258277782,High,Trending,train,2025-09,65d674ca66c2,-0.10424472853496784,8957.552714650323,9984.0,-10.280922329223529,129
130,2025-09-24 15:16:00,2025-09-24 15:17:00,LONG,113579.98,113494.795015,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999989,-0.001599999999999999,0.0007659800609227084,0.00018647652517642254,113513.8126381147,113362.4204490775,34.618843569799985,23.584189250791535,8.120847207649405,34.618843569799985,High,Trending,train,2025-09,65d674ca66c2,-0.10584472853496785,8941.552714650321,9984.0,-10.441178739479959,130
131,2025-09-24 15:19:00,2025-09-24 15:49:00,LONG,113558.31,113554.59,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,-3.275850089703839e-05,-0.0008827585008970385,0.00031930732325969593,0.0013538419161046448,113515.0584806866,113371.86777920184,30.19554340104482,34.45299392853518,25.474416447738076,37.42440225273318,High,Trending,train,2025-09,65d674ca66c2,-0.10672748703586489,8932.72512964135,9984.0,-10.52959605727814,131
132,2025-09-25 12:16:00,2025-09-25 12:29:00,SHORT,111520.91,111297.86818,TP,13,5e-05,0.0008,0.0008500000000000001,0.001999999999999987,0.001149999999999987,0.0003863849389320488,0.0035432817038527457,112539.68147178122,112908.12731852199,27.057721824446404,37.65911644867945,27.057721824446404,90.5374319780593,Medium,Trending,train,2025-09,65d674ca66c2,-0.1055774870358649,8944.22512964135,9984.0,-10.414411762406345,132
133,2025-09-25 12:39:00,2025-09-25 12:41:00,SHORT,111322.0,111405.4915,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000335,-0.0016000000000000337,0.0008803291353011983,0.0,111889.57089482299,112374.89753396153,28.776015480922382,54.63107268578827,28.776015480922382,88.97553174073262,High,Trending,train,2025-09,65d674ca66c2,-0.10717748703586494,8928.22512964135,9984.0,-10.574668172662754,133
134,2025-09-26 12:35:00,2025-09-26 12:36:00,SHORT,109341.84,109423.84638,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000565,-0.0016000000000000567,0.0019037543176519025,0.00012575241097095128,109594.1582469608,110160.22338317362,74.88064967764396,78.14278656574578,74.88064967764396,89.67080619023233,Medium,Trending,train,2025-09,65d674ca66c2,-0.108777487035865,8912.22512964135,9984.0,-10.734924582919165,134
135,2025-09-26 12:39:00,2025-09-26 12:44:00,SHORT,109378.61,109460.6439575,SL,5,5e-05,0.0008,0.0008500000000000001,-0.000749999999999965,-0.0015999999999999652,0.0014614374784979057,0.0007461239450748239,109568.8565024096,110103.65325299148,60.94970084016924,74.53273623452948,60.94970084016924,84.43321028428612,High,Trending,train,2025-09,65d674ca66c2,-0.11037748703586496,8896.22512964135,9984.0,-10.895180993175575,135
136,2025-09-28 15:17:00,2025-09-28 15:47:00,LONG,109808.24,109977.8,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.001544146413784591,0.0006941464137845909,8.870008298106989e-05,0.0015442374816315462,109762.0283064823,109685.69035610322,67.61507036275258,48.30297784117377,10.665338331227046,67.61507036275258,High,Trending,train,2025-09,65d674ca66c2,-0.10968334062208036,8903.166593779197,9984.0,-10.825655110384648,136
137,2025-09-29 12:11:00,2025-09-29 12:27:00,LONG,112113.09,112337.31618,TP,16,5e-05,0.0008,0.0008500000000000001,0.001999999999999981,0.001149999999999981,7.974091160989612e-05,0.0021755711130609593,110730.17251437192,110299.62170086065,66.50099897736872,40.3236375106756,16.467845816193186,76.85030168163654,Low,Trending,train,2025-09,65d674ca66c2,-0.10853334062208038,8914.666593779195,9984.0,-10.71047081551287,137
138,2025-09-29 12:44:00,2025-09-29 12:51:00,LONG,112125.76,112041.66567999999,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000338,-0.001600000000000034,0.0009481318119939404,0.0009154898927776163,111826.74042143919,111232.58702760398,39.26555586855405,25.534981969017974,1.5227879310261565,39.26555586855405,Low,Trending,train,2025-09,65d674ca66c2,-0.11013334062208041,8898.666593779197,9984.0,-10.870727225769263,138
139,2025-09-29 12:56:00,2025-09-29 12:57:00,LONG,112073.75,111989.6946875,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000052,-0.0016000000000000053,0.0010470783747309768,0.0,111924.39872606477,111414.94040509278,42.691966884670684,32.79510778029944,4.572449085113544,42.691966884670684,High,Trending,train,2025-09,65d674ca66c2,-0.11173334062208042,8882.666593779197,9984.0,-11.030983636025674,139
140,2025-10-01 12:40:00,2025-10-01 12:43:00,LONG,116565.0,116477.57625,SL,3,5e-05,0.0008,0.0008500000000000001,-0.000750000000000015,-0.001600000000000015,0.0009798824690087176,0.0005039248487968535,115964.83721831524,115128.91376095149,53.06318150353942,26.72262845431406,0.42109846376363086,53.06318150353942,Medium,Trending,train,2025-10,65d674ca66c2,-0.11333334062208043,8866.666593779195,9984.0,-11.1912400462821,140
141,2025-10-01 13:01:00,2025-10-01 13:31:00,LONG,116471.85,116567.9,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0008246627833247978,-2.5337216675202254e-05,0.00012749861876501335,0.0015295541369008405,116235.05137680932,115579.68467628698,74.81096802382723,52.674818765884034,23.337528463841007,74.81096802382723,Low,Trending,train,2025-10,65d674ca66c2,-0.11335867783875564,8866.413221612444,9984.0,-11.193777828401007,141
142,2025-10-05 12:34:00,2025-10-05 12:39:00,LONG,123138.77,123046.4159225,SL,5,5e-05,0.0008,0.0008500000000000001,-0.000750000000000001,-0.0016000000000000012,0.001447716263529383,0.0004308147628890796,122844.45938555033,122571.41735731528,31.98879135721918,31.50902124280422,17.606607081784393,31.98879135721918,Medium,Trending,train,2025-10,65d674ca66c2,-0.11495867783875564,8850.413221612444,9984.0,-11.354034238657416,142
143,2025-10-05 12:42:00,2025-10-05 13:12:00,LONG,123045.74,123291.83148000001,TP,30,5e-05,0.0008,0.0008500000000000001,0.0020000000000000226,0.0011500000000000225,0.00030265168058646514,0.002072725150825974,122906.54199943358,122645.70996373009,26.569254712086927,20.188011927445075,12.310186899093907,41.89760606098443,Medium,Trending,train,2025-10,65d674ca66c2,-0.11380867783875562,8861.913221612444,9984.0,-11.23884994378562,143
144,2025-10-06 12:45:00,2025-10-06 13:01:00,LONG,124340.28,124588.96055999999,TP,16,5e-05,0.0008,0.0008500000000000001,0.001999999999999947,0.001149999999999947,0.0,0.0022496330231844513,124171.02772591749,123829.26993875796,49.280281075964844,25.36535496227063,5.885772462645203,49.280281075964844,High,Trending,train,2025-10,65d674ca66c2,-0.11265867783875567,8873.413221612444,9984.0,-11.123665648913828,144
145,2025-10-07 14:02:00,2025-10-07 14:04:00,SHORT,123755.25,123507.7395,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000032,0.001150000000000032,0.0,0.003016033663218328,124123.6914683915,124358.9775390261,46.533095075727886,65.00784008789833,46.533095075727886,94.18879221991841,High,Trending,train,2025-10,65d674ca66c2,-0.11150867783875565,8884.913221612444,9984.0,-11.008481354042033,145
146,2025-10-07 14:05:00,2025-10-07 14:07:00,SHORT,123410.21,123502.76765750001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000111,-0.0016000000000000111,0.0008461212406979799,0.0012252632906143374,124051.55633900077,124308.1778116293,10.59468329691431,18.270906530237642,10.59468329691431,65.95650973564123,High,Trending,train,2025-10,65d674ca66c2,-0.11310867783875567,8868.913221612444,9984.0,-11.168737764298442,146
147,2025-10-07 14:27:00,2025-10-07 14:31:00,SHORT,123014.0,122767.972,TP,4,5e-05,0.0008,0.0008500000000000001,0.0020000000000000464,0.0011500000000000464,0.0,0.0024364706456175816,123470.01411230782,123863.20160905729,22.816332996375092,37.78256094399957,22.816332996375092,78.81983294402211,High,Trending,train,2025-10,65d674ca66c2,-0.11195867783875563,8880.413221612444,9984.0,-11.053553469426646,147
148,2025-10-07 14:50:00,2025-10-07 14:53:00,SHORT,122817.82,122572.18436000001,TP,3,5e-05,0.0008,0.0008500000000000001,0.001999999999999944,0.001149999999999944,0.0,0.002034069648850688,123080.19556190252,123480.39274576634,46.755245206269144,66.82071682830438,46.755245206269144,92.13926435805286,High,Trending,train,2025-10,65d674ca66c2,-0.11080867783875568,8891.913221612444,9984.0,-10.938369174554854,148
149,2025-10-07 15:06:00,2025-10-07 15:07:00,SHORT,122483.14,122238.17372,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999945,0.001149999999999945,0.0,0.00419910854669461,122881.10890126602,123256.82625647845,7.346066114430362,16.385533955130104,7.346066114430362,81.11118535832325,High,Trending,train,2025-10,65d674ca66c2,-0.10965867783875574,8903.413221612444,9984.0,-10.823184879683058,149
150,2025-10-07 15:21:00,2025-10-07 15:22:00,SHORT,122233.81,122325.4853575,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000318,-0.001600000000000032,0.001124647918607799,0.0,122539.59053594945,122961.47141765381,81.34934554883922,75.64474180116905,69.82302650131808,81.7804387546161,Medium,Trending,train,2025-10,65d674ca66c2,-0.11125867783875577,8887.413221612442,9984.0,-10.983441289939485,150
151,2025-10-07 15:27:00,2025-10-07 15:28:00,SHORT,122135.69,122227.2917675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000032,-0.001600000000000032,0.0007875666809595322,0.0006433009057385846,122478.77841863892,122881.71867082117,44.461925898445635,58.972494574959654,44.461925898445635,86.65154170826092,High,Trending,train,2025-10,65d674ca66c2,-0.1128586778387558,8871.413221612442,9984.0,-11.143697700195897,151
152,2025-10-07 15:29:00,2025-10-07 15:33:00,SHORT,122137.9,121893.62419999999,TP,4,5e-05,0.0008,0.0008500000000000001,0.002000000000000025,0.0011500000000000251,0.0,0.0025562908810451233,122450.2949262407,122851.40484390924,25.52428289563387,32.896644154961876,25.52428289563387,75.6284839039091,Medium,Trending,train,2025-10,65d674ca66c2,-0.11170867783875578,8882.913221612442,9984.0,-11.028513405324102,152
153,2025-10-09 14:17:00,2025-10-09 14:18:00,SHORT,122211.22,122302.878415,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999841,-0.0015999999999999842,0.0008118730833388388,2.6511477424128806e-05,122601.17198136817,122795.16146004618,55.969886988901656,67.74454464056362,55.969886988901656,93.29750829720433,High,Trending,train,2025-10,65d674ca66c2,-0.11330867783875577,8866.913221612442,9984.0,-11.18876981558051,153
154,2025-10-10 15:14:00,2025-10-10 15:17:00,SHORT,120440.61,120199.72878,TP,3,5e-05,0.0008,0.0008500000000000001,0.001999999999999964,0.001149999999999964,0.00047616829572688,0.002247746835556555,120880.06658745436,121174.30868446882,63.84515302944112,73.08282125731215,62.18801607827215,81.01278642950837,Medium,Trending,train,2025-10,65d674ca66c2,-0.1121586778387558,8878.413221612442,9984.0,-11.073585520708718,154
155,2025-10-10 15:41:00,2025-10-10 15:42:00,SHORT,118875.99,118965.14699250001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000641,-0.001600000000000064,0.002942394002354881,0.0,119829.04799925766,120410.43494247216,61.61630946157862,70.43008753446135,61.61630946157862,82.45372807106675,High,Trending,train,2025-10,65d674ca66c2,-0.11375867783875586,8862.413221612442,9984.0,-11.233841930965127,155
156,2025-10-10 15:43:00,2025-10-10 15:44:00,SHORT,119149.47,119238.8321025,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000247,-0.0016000000000000248,0.003581887523293212,0.0,119784.86972941855,120365.06860025189,71.59129970346473,63.2762856009032,56.621247637666066,82.45372807106675,High,Trending,train,2025-10,65d674ca66c2,-0.11535867783875588,8846.413221612442,9984.0,-11.394098341221536,156
157,2025-10-10 15:47:00,2025-10-10 15:51:00,SHORT,119291.09,119380.5583175,SL,4,5e-05,0.0008,0.0008500000000000001,-0.000750000000000084,-0.001600000000000084,0.0011140815294755772,0.0014062240524418043,119718.51266676067,120286.19605941634,57.42772108843514,72.07580096245677,57.42772108843514,83.33682860438542,High,Trending,train,2025-10,65d674ca66c2,-0.11695867783875596,8830.413221612442,9984.0,-11.554354751477948,157
158,2025-10-12 15:29:00,2025-10-12 15:30:00,LONG,113162.0,113077.12849999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000741,-0.001600000000000074,0.0026430250437425684,0.00021199696011033067,112759.75570638342,112364.08899724255,33.449180546030426,22.79988635819537,14.835125137511858,41.03094645576768,Low,Trending,train,2025-10,65d674ca66c2,-0.11855867783875604,8814.41322161244,9984.0,-11.714611161734375,158
159,2025-10-13 12:46:00,2025-10-13 12:48:00,LONG,114488.92,114717.89784,TP,2,5e-05,0.0008,0.0008500000000000001,0.00200000000000006,0.0011500000000000598,0.0,0.0022713988392938193,114155.90088544566,113673.67445119988,73.33411272508516,59.86906293887944,18.445840192525356,73.33411272508516,Medium,Trending,train,2025-10,65d674ca66c2,-0.11740867783875598,8825.91322161244,9984.0,-11.599426866862581,159
160,2025-10-13 12:59:00,2025-10-13 13:02:00,LONG,114366.84,114595.57368,TP,3,5e-05,0.0008,0.0008500000000000001,0.002000000000000042,0.001150000000000042,0.0,0.0023340681617154265,114289.30871963894,113860.53357208201,28.381749946863504,27.510946802301223,17.538932856775872,28.381749946863504,Low,Ranging,train,2025-10,65d674ca66c2,-0.11625867783875594,8837.41322161244,9984.0,-11.484242571990787,160
161,2025-10-14 12:32:00,2025-10-14 12:35:00,SHORT,111012.53,111095.7893975,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000489,-0.0016000000000000489,0.0008630557289343615,0.0011199636653628357,112001.77145818483,112821.00805973554,31.778352011145945,60.664864450681016,31.778352011145945,87.39785331732587,Low,Trending,train,2025-10,65d674ca66c2,-0.11785867783875599,8821.41322161244,9984.0,-11.644498982247196,161
162,2025-10-15 15:12:00,2025-10-15 15:16:00,SHORT,110923.76,110701.91248,TP,4,5e-05,0.0008,0.0008500000000000001,0.0019999999999999614,0.0011499999999999614,0.0002185284739717193,0.0033695215524608504,111262.56644661656,111408.34059869526,40.00388645081345,63.73123434818378,40.00388645081345,97.12157961099818,Medium,Trending,train,2025-10,65d674ca66c2,-0.11670867783875603,8832.91322161244,9984.0,-11.5293146873754,162
163,2025-10-16 14:27:00,2025-10-16 14:28:00,SHORT,110114.02,110196.605515,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999895,-0.0015999999999999895,0.001629129515024512,0.0,110583.5416716874,110847.15242992443,71.07697295647927,75.7217585179478,49.42682926829315,80.68039598073078,High,Trending,train,2025-10,65d674ca66c2,-0.11830867783875602,8816.91322161244,9984.0,-11.689571097631813,163
