trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,asia_high,asia_low,asia_range_pct,session_candle_num,rej_efficiency,rej_wick_pct,rej_reclaim_pct,rej_candle_num,split,month,spec_hash,asia_range_bucket
10,2019-03-13 13:00:00,2019-03-13 14:40:00,LONG,3877.87,3872.053195,SL,20,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999823,-0.0023499999999999823,0.0015575560810444815,0.0031898954838609577,3893.56,3870.0,0.6087855297157609,12,0.6168582375478892,0.0012480620155038572,0.0020232558139534696,11,train,2019-03,b1325240c0f4,Q1 (tight)
11,2019-04-13 12:15:00,2019-04-13 13:05:00,LONG,5033.51,5025.959735,SL,10,5e-05,0.0008,0.0008500000000000001,-0.001499999999999971,-0.002349999999999971,0.0016886824502186347,0.0018496039542981915,5099.0,5030.01,1.3715678497657018,3,1.5484949832777415,0.0009204753072061704,0.0005944322178285494,2,train,2019-04,b1325240c0f4,Q2
12,2019-04-15 12:40:00,2019-04-15 14:25:00,LONG,5114.28,5132.17998,TP,21,5e-05,0.0008,0.0008500000000000001,0.003500000000000028,0.0026500000000000278,0.0014840798704803307,0.00425670866671368,5167.38,5113.0,1.0635634656757307,8,4.3969465648843205,0.0011265401916683393,0.00025620966164686097,7,train,2019-04,b1325240c0f4,Q1 (tight)
13,2019-04-28 12:20:00,2019-04-28 13:25:00,SHORT,5321.96,5329.94294,SL,13,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999757,-0.002349999999999976,0.0019165871220377113,0.0008699802328465657,5321.54,5280.0,0.7867424242424235,4,1.7697841726614796,0.00046227219940093214,0.0002612025842144055,3,train,2019-04,b1325240c0f4,Q1 (tight)
14,2019-04-30 12:15:00,2019-04-30 12:20:00,SHORT,5261.02,5268.91153,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999762,-0.0023499999999999762,0.0026268670333889073,0.0,5264.01,5192.15,1.3840124033396684,3,0.8030303030301394,0.0006041021958543737,0.0007522782061584298,2,train,2019-04,b1325240c0f4,Q2
15,2019-05-08 12:50:00,2019-05-08 13:10:00,SHORT,5923.41,5932.295115,SL,4,5e-05,0.0008,0.0008500000000000001,-0.001500000000000007,-0.002350000000000007,0.0024276556915695706,0.0026015420171826456,5928.65,5772.2,2.710405044870237,10,5.575757575759247,0.0015517866630684436,0.0002783095645719744,9,train,2019-05,b1325240c0f4,Q3
16,2019-05-16 12:05:00,2019-05-16 12:10:00,LONG,7898.86,7887.01171,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999988,-0.0023499999999999884,0.004919697272770966,0.0,8320.0,7870.01,5.717781807138743,1,0.2634315424610228,0.0009656912761229481,0.0036658149100191047,0,train,2019-05,b1325240c0f4,Q4 (wide)
17,2019-05-22 12:05:00,2019-05-22 12:10:00,LONG,7839.01,7827.251485000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999404,-0.0023499999999999407,0.003934170258744426,0.0,7988.0,7830.23,2.014883343145737,1,3.153679653679355,0.003721474337279929,0.001180041965561764,0,train,2019-05,b1325240c0f4,Q3
18,2019-05-25 12:15:00,2019-05-25 12:20:00,SHORT,8015.03,8027.0525450000005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000898,-0.00235000000000009,0.0024653681895139778,0.0006949443732587039,8033.48,7908.34,1.5823801202274994,3,0.3533875338753659,0.0008116034396053064,0.002296638567594594,2,train,2019-05,b1325240c0f4,Q2
19,2019-05-26 12:25:00,2019-05-26 12:30:00,LONG,7927.76,7915.86836,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999978,-0.002349999999999978,0.0018731646770336595,0.00022705026388288518,8047.5,7919.64,1.614467324272311,5,1.6508515815087226,0.0017134617230076894,0.0010379259663317202,4,train,2019-05,b1325240c0f4,Q2
20,2019-06-17 12:30:00,2019-06-17 12:35:00,SHORT,9206.8,9220.6102,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999888,-0.002349999999999989,0.001579267497936403,0.0014043967502279265,9212.66,8950.0,2.9347486033519536,6,7.134812286688625,0.0045383200943049555,0.0006360812186708922,5,train,2019-06,b1325240c0f4,Q4 (wide)
21,2019-06-20 12:30:00,2019-06-20 12:50:00,LONG,9239.24,9225.38114,SL,4,5e-05,0.0008,0.0008500000000000001,-0.00150000000000003,-0.00235000000000003,0.0015628991129141045,0.002088916404379699,9350.0,9217.92,1.4328612094702484,6,0.09760675739089521,0.0002256474345622361,0.00231180136082755,5,train,2019-06,b1325240c0f4,Q2
22,2019-06-21 12:05:00,2019-06-21 12:20:00,SHORT,9782.8,9797.4742,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001323,-0.0023500000000001324,0.0017581878398823167,0.0017868095023919088,9798.0,9518.06,2.941145569580361,1,1.1604774535809075,0.0017860787915901205,0.0015390896101245078,0,train,2019-06,b1325240c0f4,Q4 (wide)
23,2019-06-23 12:05:00,2019-06-23 12:10:00,LONG,10730.0,10767.555,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000027,0.002650000000000027,0.0,0.004544268406337392,10963.25,10670.0,2.748359887535145,1,0.2331632653061105,0.0012849109653232547,0.005510777881911834,0,train,2019-06,b1325240c0f4,Q3
24,2019-06-24 12:40:00,2019-06-24 12:45:00,SHORT,10889.98,10906.31497,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999894,-0.0023499999999999893,0.0019228685452131694,0.0005555565758614133,10905.96,10620.8,2.6849201566736958,8,1.263454317897438,0.0018512813177382376,0.0014652538611914553,7,train,2019-06,b1325240c0f4,Q3
25,2019-06-25 12:05:00,2019-06-25 12:10:00,SHORT,11407.79,11367.862735,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000226,0.0026500000000000226,0.0,0.004136646975444017,11435.0,11026.0,3.709414112098676,1,0.03677822728944396,8.745080891998251e-05,0.002377787494534369,0,train,2019-06,b1325240c0f4,Q4 (wide)
26,2019-06-27 12:25:00,2019-06-27 12:30:00,LONG,12119.67,12101.490495,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000052,-0.0023500000000000053,0.0025264714303277896,0.004706398771583637,13478.04,12100.0,11.388760330578519,5,5.076142131979508,0.008264462809917356,0.0016280991735537792,4,train,2019-06,b1325240c0f4,Q4 (wide)
27,2019-06-28 12:55:00,2019-06-28 13:00:00,SHORT,11740.23,11757.840345,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000082,-0.002350000000000082,0.009446152247443163,0.0,11771.98,10982.88,7.184818553967634,11,2.0713815789474315,0.0053491426251149905,0.002582403300039555,10,train,2019-06,b1325240c0f4,Q4 (wide)
28,2019-06-30 12:05:00,2019-06-30 12:10:00,LONG,11666.03,11706.861105000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000955,0.0026500000000000954,0.0,0.005386579667633303,12180.0,11651.98,4.531590339152663,1,4.909608540924855,0.005920023892934898,0.0012058036488220107,0,train,2019-06,b1325240c0f4,Q4 (wide)
29,2019-07-07 12:50:00,2019-07-07 12:55:00,SHORT,11327.29,11287.644485,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000014,0.002650000000000014,0.0,0.0035207008913871736,11324.99,11094.37,2.078711995363405,10,20.0,0.0048573994325823,0.000135099457041521,9,train,2019-07,b1325240c0f4,Q3
30,2019-07-17 12:25:00,2019-07-17 12:30:00,LONG,9274.88,9307.34208,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000001245,0.0026500000000001245,0.0003557997515870041,0.01138774841291756,9630.0,9214.0,4.514868678098546,5,0.608773940088401,0.004036249186021327,0.006630128065986558,4,train,2019-07,b1325240c0f4,Q4 (wide)
31,2019-07-19 12:10:00,2019-07-19 12:15:00,LONG,10529.53,10513.735705000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999708,-0.002349999999999971,0.007092434325178834,0.006003116948239772,10706.93,10363.38,3.3150381439260275,2,0.9206999255398217,0.014317722596295728,0.015550910996219542,1,train,2019-07,b1325240c0f4,Q4 (wide)
32,2019-07-21 12:25:00,2019-07-21 12:30:00,LONG,10542.28,10526.466580000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998658,-0.002349999999999866,0.0019843904734080362,0.00048471488141073495,10817.9,10530.0,2.7340930674263975,5,0.3078686019862956,0.00038271604938277826,0.0012431149097815904,4,train,2019-07,b1325240c0f4,Q3
33,2019-07-22 12:50:00,2019-07-22 12:55:00,LONG,10534.85,10519.047725,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000007,-0.0023500000000000005,0.002726189741667054,0.0,10683.16,10511.0,1.6379031490819127,10,1.2386148007590452,0.002484064313576309,0.0020055180287317977,9,train,2019-07,b1325240c0f4,Q2
34,2019-07-23 12:20:00,2019-07-23 13:00:00,LONG,9982.41,9967.436385,SL,8,5e-05,0.0008,0.0008500000000000001,-0.001499999999999897,-0.0023499999999998973,0.0026095902692835973,0.0031104713190501366,10343.97,9970.0,3.7509528585757206,4,0.12318840579715346,0.00015346038114349598,0.001245737211634912,3,train,2019-07,b1325240c0f4,Q4 (wide)
35,2019-07-29 12:05:00,2019-07-29 12:30:00,LONG,9495.31,9481.067035,SL,5,5e-05,0.0008,0.0008500000000000001,-0.001499999999999943,-0.0023499999999999433,0.001991509492581059,0.002161066884598864,9729.0,9493.25,2.483343428225318,1,12.800000000005658,0.002426987596450201,0.00018960840597258814,0,train,2019-07,b1325240c0f4,Q3
36,2019-08-12 12:05:00,2019-08-12 12:25:00,LONG,11356.28,11396.02698,TP,4,5e-05,0.0008,0.0008500000000000001,0.0034999999999999905,0.0026499999999999905,0.0,0.0037617952357637662,11577.89,11340.0,2.097795414462076,1,5.2366183091546485,0.009231040564373924,0.0017627865961199103,0,train,2019-08,b1325240c0f4,Q3
37,2019-08-31 12:35:00,2019-08-31 13:00:00,LONG,9572.73,9606.234555000001,TP,5,5e-05,0.0008,0.0008500000000000001,0.003500000000000141,0.002650000000000141,0.0008075021441114043,0.003893351217468835,9655.77,9566.42,0.9339962075677252,7,1.6089743589740861,0.00052475220615449,0.0003261408133869097,6,train,2019-08,b1325240c0f4,Q1 (tight)
38,2019-09-01 12:40:00,2019-09-01 13:00:00,LONG,9578.21,9563.842685,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999486,-0.0023499999999999485,0.001690294950726565,0.0004980053684352752,9642.58,9579.34,0.6601707424519829,8,20.0,0.0013403846193996815,1.774652533473838e-05,7,train,2019-09,b1325240c0f4,Q1 (tight)
39,2019-09-07 12:10:00,2019-09-07 12:15:00,SHORT,10387.64,10403.22146,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001197,-0.00235000000000012,0.0018473878571071494,0.00011840995644819839,10394.29,10288.57,1.0275480460355635,2,1.8857142857137306,0.001206431608123215,0.0006397743376412872,1,train,2019-09,b1325240c0f4,Q1 (tight)
40,2019-09-09 12:05:00,2019-09-09 12:15:00,SHORT,10395.09,10410.682635000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000848,-0.0023500000000000847,0.001546884153961142,0.001984590802003736,10404.74,10090.0,3.1193260654112964,1,1.1625115420129482,0.0012100254307171679,0.0010408717565263455,0,train,2019-09,b1325240c0f4,Q4 (wide)
41,2019-09-17 12:05:00,2019-09-17 12:10:00,LONG,10213.39,10198.069915,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999395,-0.00234999999999994,0.0016821055496755036,0.0,10262.42,10165.0,0.9583866207575019,1,0.27278363298203945,0.0012985735366454233,0.004760452533202107,0,train,2019-09,b1325240c0f4,Q1 (tight)
42,2019-09-18 12:25:00,2019-09-18 13:40:00,LONG,10188.0,10172.718,SL,15,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999257,-0.002349999999999926,0.0016323125245385943,0.0021594032194738907,10258.02,10182.28,0.7438412614856376,5,2.3532710280380504,0.0012364617747695158,0.0005254225969034975,4,train,2019-09,b1325240c0f4,Q1 (tight)
43,2019-09-25 12:30:00,2019-09-25 12:35:00,LONG,8311.4,8340.4899,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000103,0.002650000000000103,0.0,0.006776235050653285,8730.0,8310.0,5.054151624548736,6,20.0,0.0036101083032490976,0.00016847172081824744,5,train,2019-09,b1325240c0f4,Q4 (wide)
44,2019-10-03 12:30:00,2019-10-03 12:50:00,LONG,8242.71,8230.345935,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999703,-0.00234999999999997,0.0021048902606058623,3.518260377968813e-05,8393.0,8241.0,1.8444363548113092,6,0.3923705722072155,0.00017473607571902796,0.00044533430408931837,5,train,2019-10,b1325240c0f4,Q3
45,2019-10-08 12:30:00,2019-10-08 12:55:00,LONG,8188.34,8216.99919,TP,5,5e-05,0.0008,0.0008500000000000001,0.0035000000000000374,0.0026500000000000373,0.0,0.004880110010087408,8325.0,8186.45,1.6924307850167069,6,4.662251655628442,0.0017199152257694028,0.0003689022714363902,5,train,2019-10,b1325240c0f4,Q2
46,2019-10-20 12:20:00,2019-10-20 12:30:00,SHORT,7953.82,7965.75073,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000005,-0.002350000000000005,0.001674667015346163,0.0013176058799419103,7953.21,7870.0,1.0573062261753499,4,20.0,0.0011026994131928525,1.257353948936125e-06,3,train,2019-10,b1325240c0f4,Q1 (tight)
47,2019-10-21 12:25:00,2019-10-21 12:35:00,SHORT,8242.59,8254.953885,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000805,-0.0023500000000000803,0.0015007418784628353,0.00015043815111509632,8251.41,8183.0,0.8360014664548436,5,0.7358276643990924,0.0007865322411563335,0.0010689082229582228,4,train,2019-10,b1325240c0f4,Q1 (tight)
48,2019-10-28 12:15:00,2019-10-28 12:20:00,LONG,9330.0,9362.655,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000703,0.0026500000000000703,0.0,0.005812433011789878,9902.1,9322.52,6.216988539579426,3,1.3419593345656957,0.0015575187824751716,0.0011606303874917628,2,train,2019-10,b1325240c0f4,Q4 (wide)
49,2019-11-01 12:30:00,2019-11-01 12:35:00,SHORT,9141.83,9155.542745,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000792,-0.0023500000000000795,0.002676706961297612,0.0,9144.7,9030.0,1.2702104097453015,6,20.0,0.001918050892866803,5.795706802854711e-05,5,train,2019-11,b1325240c0f4,Q2
50,2019-11-15 12:25:00,2019-11-15 12:50:00,SHORT,8653.12,8666.099680000001,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000427,-0.002350000000000043,0.002120622388225119,0.0011695203579750193,8659.41,8517.0,1.6720676294469865,5,0.5232744783307298,0.0003764690665992508,0.0007194485536542979,4,train,2019-11,b1325240c0f4,Q2
51,2019-11-19 12:05:00,2019-11-19 12:25:00,LONG,8097.42,8085.273870000001,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998981,-0.002349999999999898,0.005498047526249155,0.0024180541456414423,8218.63,8092.5,1.5586036453506233,1,4.781704781704383,0.002842137781896818,0.0005943775100402101,0,train,2019-11,b1325240c0f4,Q2
52,2019-11-20 12:40:00,2019-11-20 14:15:00,LONG,8080.71,8108.992485000001,TP,19,5e-05,0.0008,0.0008500000000000001,0.0035000000000000786,0.0026500000000000785,0.0013253785867826016,0.003878372073741063,8158.36,8078.9,0.9835497406825192,8,5.1680000000000295,0.00159922761762122,0.0003094480684251569,7,train,2019-11,b1325240c0f4,Q1 (tight)
53,2019-11-23 12:05:00,2019-11-23 12:15:00,LONG,7159.69,7184.748915,TP,2,5e-05,0.0008,0.0008500000000000001,0.0035000000000000734,0.0026500000000000733,0.0,0.004128670375393404,7300.69,7143.0,2.2076158476830408,1,0.19461077844311592,0.0004549909001819964,0.0023379532409351558,0,train,2019-11,b1325240c0f4,Q3
54,2019-11-24 13:00:00,2019-11-24 13:05:00,LONG,7155.0,7144.267500000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998832,-0.0023499999999998834,0.0034381551362683946,0.0,7330.39,7150.0,2.5229370629370673,12,4.190170940170609,0.002742657342657297,0.0006545454545454953,11,train,2019-11,b1325240c0f4,Q3
55,2019-12-08 12:20:00,2019-12-08 12:25:00,SHORT,7495.78,7507.0236700000005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000998,-0.0023500000000001,0.0029643345989343677,0.0,7499.75,7374.86,1.6934558757725617,4,3.506361323154892,0.0018373945798192933,0.0005240174672489471,3,train,2019-12,b1325240c0f4,Q2
56,2019-12-17 12:25:00,2019-12-17 12:55:00,SHORT,6907.52,6883.343680000001,TP,6,5e-05,0.0008,0.0008500000000000001,0.0034999999999999385,0.0026499999999999384,0.0005617066617250764,0.0056402297785601825,6910.78,6856.0,0.7990081680280009,5,2.21779141104356,0.0010461916021057643,0.00047172678047909336,4,train,2019-12,b1325240c0f4,Q1 (tight)
57,2019-12-27 12:55:00,2019-12-27 13:00:00,LONG,7200.04,7225.240140000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000115,0.002650000000000115,0.0,0.009979111227159899,7249.0,7175.0,1.0313588850174216,11,1.255392912172577,0.0045421602787456645,0.0036181184668989596,10,train,2019-12,b1325240c0f4,Q1 (tight)
58,2019-12-30 12:10:00,2019-12-30 12:55:00,LONG,7315.23,7304.257155,SL,9,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999077,-0.0023499999999999077,0.0018769061259864097,0.0032343480656111655,7408.24,7312.0,1.3161925601750517,2,0.9753086419753294,0.0004321663019693455,0.0004431072210065347,1,train,2019-12,b1325240c0f4,Q2
59,2020-01-09 12:35:00,2020-01-09 12:55:00,LONG,7900.23,7888.379655,SL,4,5e-05,0.0008,0.0008500000000000001,-0.001499999999999979,-0.002349999999999979,0.0019265261897437602,0.002208796452761594,8055.96,7896.0,2.0258358662613984,7,4.250000000000056,0.002174518743667689,0.000511651469098273,6,train,2020-01,b1325240c0f4,Q3
60,2020-01-11 12:20:00,2020-01-11 12:25:00,LONG,8057.1,8045.01435,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999983,-0.0023499999999999984,0.0022501892740564356,0.0,8253.26,8044.65,2.5931519705642954,4,0.8553054662378603,0.0013226181375198944,0.0015463693261982198,3,train,2020-01,b1325240c0f4,Q3
61,2020-01-20 12:15:00,2020-01-20 12:20:00,LONG,8633.3,8620.35005,SL,1,5e-05,0.0008,0.0008500000000000001,-0.00150000000000002,-0.00235000000000002,0.007332074641214747,0.0,8735.84,8627.94,1.2505882052958137,3,1.2039007092201373,0.000786978119922122,0.0006536902203769866,2,train,2020-01,b1325240c0f4,Q2
62,2020-02-01 12:10:00,2020-02-01 12:30:00,LONG,9342.14,9328.12679,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999105,-0.0023499999999999103,0.003226241524961028,0.0010361651613014034,9464.53,9341.17,1.3206054487821182,2,4.166666666659929,0.00016057945632078207,3.853906951705001e-05,1,train,2020-02,b1325240c0f4,Q2
63,2020-02-29 12:35:00,2020-02-29 12:55:00,LONG,8664.89,8651.892665,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000024,-0.0023500000000000023,0.0017161210355814075,0.0014449115914916908,8790.0,8656.0,1.5480591497227356,7,0.7447973713033809,0.0007855822550830952,0.001054759704251294,6,train,2020-02,b1325240c0f4,Q2
64,2020-03-04 12:15:00,2020-03-04 13:55:00,LONG,8729.96,8760.51486,TP,20,5e-05,0.0008,0.0008500000000000001,0.003500000000000022,0.002650000000000022,0.0014387236596730675,0.003643773854634078,8848.29,8728.0,1.3782080659945104,3,8.010000000000218,0.0018354720439963837,0.00022914757103574703,2,train,2020-03,b1325240c0f4,Q2
65,2020-03-08 12:45:00,2020-03-08 12:50:00,LONG,8707.06,8693.99941,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999012,-0.002349999999999901,0.0027242260877953462,0.0,8886.76,8695.73,2.196825338413229,9,0.06073211314472022,8.394924865417435e-05,0.0013822876285257749,8,train,2020-03,b1325240c0f4,Q3
66,2020-03-11 12:10:00,2020-03-11 12:20:00,LONG,7816.62,7843.97817,TP,2,5e-05,0.0008,0.0008500000000000001,0.0035000000000000547,0.0026500000000000547,0.0,0.0040810478186224415,7965.49,7813.0,1.9517470881863532,2,2.0773480662985255,0.0009624984001024493,0.00046333034685778715,1,train,2020-03,b1325240c0f4,Q3
67,2020-03-13 12:20:00,2020-03-13 12:25:00,SHORT,5500.63,5508.880945000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001243,-0.0023500000000001246,0.014791033027125923,0.0009362563924496913,5523.23,3782.13,46.03490625652739,4,1.4382073336351984,0.005752068988617247,0.003999471323844786,3,train,2020-03,b1325240c0f4,Q4 (wide)
68,2020-03-14 12:25:00,2020-03-14 12:30:00,LONG,5355.82,5374.56537,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000001024,0.0026500000000001024,0.0013443319603720473,0.007582405682043195,5640.52,5322.02,5.9845697686216885,5,1.011194029850782,0.00661966696855714,0.00654638652241052,4,train,2020-03,b1325240c0f4,Q4 (wide)
69,2020-03-15 12:35:00,2020-03-15 12:40:00,SHORT,5323.31,5331.294965000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001045,-0.0023500000000001046,0.005733274973653521,0.00023105924697236735,5332.04,5093.1,4.691445288723951,7,7.89232531500608,0.012921883556762447,0.001637272038469247,6,train,2020-03,b1325240c0f4,Q4 (wide)
70,2020-03-16 12:10:00,2020-03-16 12:15:00,LONG,4791.14,4783.95329,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999892,-0.0023499999999999893,0.00649949698819077,0.013959099504502082,5365.42,4778.0,12.294265383005442,2,18.608006672227166,0.046695269987442375,0.0025094181665968568,1,train,2020-03,b1325240c0f4,Q4 (wide)
71,2020-03-18 12:15:00,2020-03-18 12:20:00,LONG,5107.97,5100.308045000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999176,-0.0023499999999999177,0.008770607501610263,0.0,5436.17,5104.92,6.488838218816357,3,2.774509803921959,0.0016631014785735685,0.0005994217343267849,2,train,2020-03,b1325240c0f4,Q4 (wide)
72,2020-03-24 12:05:00,2020-03-24 12:10:00,SHORT,6663.6,6673.595400000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000105,-0.002350000000000105,0.003271504892250326,0.0,6666.0,6371.33,4.624937022568288,1,20.0,0.0111011101110111,0.0002280228022802935,0,train,2020-03,b1325240c0f4,Q4 (wide)
73,2020-03-29 12:45:00,2020-03-29 12:50:00,LONG,6136.57,6127.365145,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999922,-0.0023499999999999923,0.0034546986345792225,0.0,6266.0,6116.0,2.4525833878351864,9,0.6174948240165875,0.0019506213211249659,0.0031589274035316727,8,train,2020-03,b1325240c0f4,Q3
74,2020-03-30 12:15:00,2020-03-30 12:20:00,SHORT,6322.93,6332.414395000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000638,-0.002350000000000064,0.0034667472200388223,0.0,6330.01,5857.76,8.061955423233453,3,2.662429378531024,0.0029778783919771775,0.0011184816453686372,2,train,2020-03,b1325240c0f4,Q4 (wide)
75,2020-03-31 12:50:00,2020-03-31 13:10:00,LONG,6434.99,6457.512465,TP,4,5e-05,0.0008,0.0008500000000000001,0.003500000000000002,0.0026500000000000017,0.0014514397069770343,0.004317023025676909,6523.23,6378.0,2.277046095954838,10,0.35053319573443403,0.003195359046723128,0.00911571025399817,9,train,2020-03,b1325240c0f4,Q3
76,2020-04-03 12:40:00,2020-04-03 12:45:00,SHORT,6952.01,6927.677965000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999207,0.0026499999999999206,0.0,0.0168843255403833,6955.0,6723.12,3.4489939194897623,8,9.03010033444882,0.003882099209202013,0.00042990654205604336,7,train,2020-04,b1325240c0f4,Q4 (wide)
77,2020-04-06 12:20:00,2020-04-06 12:25:00,SHORT,7099.01,7109.658515000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001085,-0.0023500000000001085,0.002169316566676147,0.0,7100.39,6765.0,4.957723577235777,4,8.679687499995303,0.0015647027839315406,0.00018027178788779978,3,train,2020-04,b1325240c0f4,Q4 (wide)
78,2020-04-09 12:30:00,2020-04-09 12:35:00,LONG,7246.09,7235.220865,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999988,-0.0023499999999999884,0.0025034190853274424,0.0,7371.92,7234.96,1.893030507425059,6,1.3453237410072107,0.002067737762199105,0.0015369815451640218,5,train,2020-04,b1325240c0f4,Q3
79,2020-04-14 12:15:00,2020-04-14 12:25:00,LONG,6815.79,6839.645265,TP,2,5e-05,0.0008,0.0008500000000000001,0.0035000000000000213,0.0026500000000000213,7.922779310981759e-05,0.003706100099915082,6921.35,6802.1,1.7531350612310905,3,0.3521021021021481,0.0006894929507064744,0.0019582187853750617,2,train,2020-04,b1325240c0f4,Q3
80,2020-04-16 12:05:00,2020-04-16 12:10:00,SHORT,6972.88,6983.339320000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000121,-0.002350000000000121,0.0035824508667866885,0.0006998542926308941,6980.0,6468.27,7.911388980361048,1,9.001228501228194,0.01049713467048717,0.0011661891117478978,0,train,2020-04,b1325240c0f4,Q4 (wide)
81,2020-04-21 12:05:00,2020-04-21 12:25:00,LONG,6813.18,6837.026130000001,TP,4,5e-05,0.0008,0.0008500000000000001,0.003500000000000119,0.002650000000000119,0.0006223232029684656,0.003936487807455507,6917.0,6811.05,1.5555604495635742,1,11.130268199235182,0.004265127990544803,0.0003832008280661091,0,train,2020-04,b1325240c0f4,Q2
82,2020-04-30 13:00:00,2020-04-30 13:05:00,LONG,8759.68,8746.540480000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998643,-0.0023499999999998644,0.005214802367209794,0.005890626141594255,9460.0,8707.11,8.646841489311601,12,0.20091324200915925,0.001212801951508745,0.0060364460768268105,11,train,2020-04,b1325240c0f4,Q4 (wide)
83,2020-05-12 12:10:00,2020-05-12 12:20:00,SHORT,8775.82,8745.10463,TP,2,5e-05,0.0008,0.0008500000000000001,0.003499999999999988,0.002649999999999988,0.0,0.0036691727952486387,8785.0,8528.78,3.004181137278712,2,0.8112359550561394,0.0008218554354011776,0.0010130904951621668,1,train,2020-05,b1325240c0f4,Q4 (wide)
84,2020-05-19 12:05:00,2020-05-19 12:10:00,SHORT,9731.29,9697.230485000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999998977,0.0026499999999998977,0.0,0.010922498456011573,9742.95,9474.0,2.8388220392653656,1,1.6351931330469434,0.0019552599571997465,0.0011957364042719562,0,train,2020-05,b1325240c0f4,Q4 (wide)
85,2020-06-12 12:15:00,2020-06-12 12:20:00,SHORT,9452.97,9467.149455,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001403,-0.00235000000000014,0.0015116942082753753,0.0007331029295553114,9463.0,9232.51,2.496504200916108,3,0.7942973523421084,0.0008242629187360534,0.0010377258797421229,2,train,2020-06,b1325240c0f4,Q3
86,2020-06-19 12:45:00,2020-06-19 13:20:00,SHORT,9378.11,9392.177165000001,SL,7,5e-05,0.0008,0.0008500000000000001,-0.001500000000000041,-0.0023500000000000413,0.0016570503011799876,0.0013979362579454263,9388.71,9215.79,1.8763448385867976,9,1.0905660377361224,0.001231266063176018,0.0011290155942614635,8,train,2020-06,b1325240c0f4,Q3
